Station,Lat,Lon
Xi'an-Chengdu In Transit,34.25,108.85
Xi'an-Chengdu In Transit,34.205,108.805
Xi'an-Chengdu In Transit,34.16,108.76
Xi'an-Chengdu In Transit,34.115,108.715
Xi'an-Chengdu In Transit,34.07,108.67
Xi'an-Chengdu In Transit,34.025,108.625
Xi'an-Chengdu In Transit,33.98,108.58
Xi'an-Chengdu In Transit,33.935,108.535
Xi'an-Chengdu In Transit,33.89,108.49
Xi'an-Chengdu In Transit,33.845,108.445
Xi'an-Chengdu In Transit,33.8,108.4
Xi'an-Chengdu In Transit,33.755,108.355
Xi'an-Chengdu In Transit,33.71,108.31
Xi'an-Chengdu In Transit,33.665,108.265
Xi'an-Chengdu In Transit,33.62,108.22
Xi'an-Chengdu In Transit,33.575,108.175
Xi'an-Chengdu In Transit,33.53,108.13
Xi'an-Chengdu In Transit,33.485,108.085
Xi'an-Chengdu In Transit,33.44,108.04
Xi'an-Chengdu In Transit,33.395,107.995
Xi'an-Chengdu In Transit,33.35,107.95
Xi'an-Chengdu In Transit,33.305,107.905
Xi'an-Chengdu In Transit,33.26,107.86
Xi'an-Chengdu In Transit,33.215,107.815
Xi'an-Chengdu In Transit,33.17,107.77
Xi'an-Chengdu In Transit,33.125,107.725
Xi'an-Chengdu In Transit,33.08,107.68
Xi'an-Chengdu In Transit,33.035,107.635
Xi'an-Chengdu In Transit,32.99,107.59
Xi'an-Chengdu In Transit,32.945,107.545
Xi'an-Chengdu In Transit,32.9,107.5
Xi'an-Chengdu In Transit,32.855,107.455
Xi'an-Chengdu In Transit,32.81,107.41
Xi'an-Chengdu In Transit,32.765,107.365
Xi'an-Chengdu In Transit,32.72,107.32
Xi'an-Chengdu In Transit,32.675,107.275
Xi'an-Chengdu In Transit,32.63,107.23
Xi'an-Chengdu In Transit,32.585,107.185
Xi'an-Chengdu In Transit,32.54,107.14
Xi'an-Chengdu In Transit,32.495,107.095
Xi'an-Chengdu In Transit,32.45,107.05
Xi'an-Chengdu In Transit,32.405,107.005
Xi'an-Chengdu In Transit,32.36,106.96
Xi'an-Chengdu In Transit,32.315,106.915
Xi'an-Chengdu In Transit,32.27,106.87
Xi'an-Chengdu In Transit,32.225,106.825
Xi'an-Chengdu In Transit,32.18,106.78
Xi'an-Chengdu In Transit,32.135,106.735
Xi'an-Chengdu In Transit,32.09,106.69
Xi'an-Chengdu In Transit,32.045,106.645
Xi'an-Chengdu In Transit,32,106.6
Xi'an-Chengdu In Transit,31.955,106.555
Xi'an-Chengdu In Transit,31.91,106.51
Xi'an-Chengdu In Transit,31.865,106.465
Xi'an-Chengdu In Transit,31.82,106.42
Xi'an-Chengdu In Transit,31.775,106.375
Xi'an-Chengdu In Transit,31.73,106.33
Xi'an-Chengdu In Transit,31.685,106.285
Xi'an-Chengdu In Transit,31.64,106.24
Xi'an-Chengdu In Transit,31.595,106.195
Xi'an-Chengdu In Transit,31.55,106.15
Xi'an-Chengdu In Transit,31.505,106.105
Xi'an-Chengdu In Transit,31.46,106.06
Xi'an-Chengdu In Transit,31.415,106.015
Xi'an-Chengdu In Transit,31.37,105.97
Xi'an-Chengdu In Transit,31.325,105.925
Xi'an-Chengdu In Transit,31.28,105.88
Xi'an-Chengdu In Transit,31.235,105.835
Xi'an-Chengdu In Transit,31.19,105.79
Xi'an-Chengdu In Transit,31.145,105.745
Xi'an-Chengdu In Transit,31.1,105.7
Xi'an-Chengdu In Transit,31.055,105.655
Xi'an-Chengdu In Transit,31.01,105.61
Xi'an-Chengdu In Transit,30.965,105.565
Xi'an-Chengdu In Transit,30.92,105.52
Xi'an-Chengdu In Transit,30.875,105.475
Xi'an-Chengdu In Transit,30.83,105.43
Xi'an-Chengdu In Transit,30.785,105.385
Xi'an-Chengdu In Transit,30.74,105.34
Xi'an-Chengdu In Transit,30.695,105.295
Xi'an-Chengdu In Transit,30.67,105.25
Xi'an-Chengdu In Transit,30.67,105.205
Xi'an-Chengdu In Transit,30.67,105.16
Xi'an-Chengdu In Transit,30.67,105.115
Xi'an-Chengdu In Transit,30.67,105.07
Xi'an-Chengdu In Transit,30.67,105.025
Xi'an-Chengdu In Transit,30.67,104.98
Xi'an-Chengdu In Transit,30.67,104.935
Xi'an-Chengdu In Transit,30.67,104.89
Xi'an-Chengdu In Transit,30.67,104.845
Xi'an-Chengdu In Transit,30.67,104.8
Xi'an-Chengdu In Transit,30.67,104.755
Xi'an-Chengdu In Transit,30.67,104.71
Xi'an-Chengdu In Transit,30.67,104.665
Xi'an-Chengdu In Transit,30.67,104.62
Xi'an-Chengdu In Transit,30.67,104.575
Xi'an-Chengdu In Transit,30.67,104.53
Xi'an-Chengdu In Transit,30.67,104.485
Xi'an-Chengdu In Transit,30.67,104.44
Xi'an-Chengdu In Transit,30.67,104.395
Xi'an-Chengdu In Transit,30.67,104.35
Xi'an-Chengdu In Transit,30.67,104.305
Xi'an-Chengdu In Transit,30.67,104.26
Xi'an-Chengdu In Transit,30.67,104.215
Xi'an-Chengdu In Transit,30.67,104.17
Xi'an-Chengdu In Transit,30.67,104.125
Xi'an-Chengdu In Transit,30.67,104.08
Chengdu,30.67,104.06
Chengdu-Chongqing In Transit,30.625,104.105
Chengdu-Chongqing In Transit,30.58,104.15
Chengdu-Chongqing In Transit,30.535,104.195
Chengdu-Chongqing In Transit,30.49,104.24
Chengdu-Chongqing In Transit,30.445,104.285
Chengdu-Chongqing In Transit,30.4,104.33
Chengdu-Chongqing In Transit,30.355,104.375
Chengdu-Chongqing In Transit,30.31,104.42
Chengdu-Chongqing In Transit,30.265,104.465
Chengdu-Chongqing In Transit,30.22,104.51
Chengdu-Chongqing In Transit,30.175,104.555
Chengdu-Chongqing In Transit,30.13,104.6
Chengdu-Chongqing In Transit,30.085,104.645
Chengdu-Chongqing In Transit,30.04,104.69
Chengdu-Chongqing In Transit,29.995,104.735
Chengdu-Chongqing In Transit,29.95,104.78
Chengdu-Chongqing In Transit,29.905,104.825
Chengdu-Chongqing In Transit,29.86,104.87
Chengdu-Chongqing In Transit,29.815,104.915
Chengdu-Chongqing In Transit,29.77,104.96
Chengdu-Chongqing In Transit,29.725,105.005
Chengdu-Chongqing In Transit,29.68,105.05
Chengdu-Chongqing In Transit,29.635,105.095
Chengdu-Chongqing In Transit,29.59,105.14
Chengdu-Chongqing In Transit,29.56,105.185
Chengdu-Chongqing In Transit,29.56,105.23
Chengdu-Chongqing In Transit,29.56,105.275
Chengdu-Chongqing In Transit,29.56,105.32
Chengdu-Chongqing In Transit,29.56,105.365
Chengdu-Chongqing In Transit,29.56,105.41
Chengdu-Chongqing In Transit,29.56,105.455
Chengdu-Chongqing In Transit,29.56,105.5
Chengdu-Chongqing In Transit,29.56,105.545
Chengdu-Chongqing In Transit,29.56,105.59
Chengdu-Chongqing In Transit,29.56,105.635
Chengdu-Chongqing In Transit,29.56,105.68
Chengdu-Chongqing In Transit,29.56,105.725
Chengdu-Chongqing In Transit,29.56,105.77
Chengdu-Chongqing In Transit,29.56,105.815
Chengdu-Chongqing In Transit,29.56,105.86
Chengdu-Chongqing In Transit,29.56,105.905
Chengdu-Chongqing In Transit,29.56,105.95
Chengdu-Chongqing In Transit,29.56,105.995
Chengdu-Chongqing In Transit,29.56,106.04
Chengdu-Chongqing In Transit,29.56,106.085
Chengdu-Chongqing In Transit,29.56,106.13
Chengdu-Chongqing In Transit,29.56,106.175
Chengdu-Chongqing In Transit,29.56,106.22
Chengdu-Chongqing In Transit,29.56,106.265
Chengdu-Chongqing In Transit,29.56,106.31
Chengdu-Chongqing In Transit,29.56,106.355
Chengdu-Chongqing In Transit,29.56,106.4
Chengdu-Chongqing In Transit,29.56,106.445
Chengdu-Chongqing In Transit,29.56,106.49
Chengdu-Chongqing In Transit,29.56,106.535
Chongqing,29.56,106.55
Chongqing-Kunming In Transit,29.515,106.505
Chongqing-Kunming In Transit,29.47,106.46
Chongqing-Kunming In Transit,29.425,106.415
Chongqing-Kunming In Transit,29.38,106.37
Chongqing-Kunming In Transit,29.335,106.325
Chongqing-Kunming In Transit,29.29,106.28
Chongqing-Kunming In Transit,29.245,106.235
Chongqing-Kunming In Transit,29.2,106.19
Chongqing-Kunming In Transit,29.155,106.145
Chongqing-Kunming In Transit,29.11,106.1
Chongqing-Kunming In Transit,29.065,106.055
Chongqing-Kunming In Transit,29.02,106.01
Chongqing-Kunming In Transit,28.975,105.965
Chongqing-Kunming In Transit,28.93,105.92
Chongqing-Kunming In Transit,28.885,105.875
Chongqing-Kunming In Transit,28.84,105.83
Chongqing-Kunming In Transit,28.795,105.785
Chongqing-Kunming In Transit,28.75,105.74
Chongqing-Kunming In Transit,28.705,105.695
Chongqing-Kunming In Transit,28.66,105.65
Chongqing-Kunming In Transit,28.615,105.605
Chongqing-Kunming In Transit,28.57,105.56
Chongqing-Kunming In Transit,28.525,105.515
Chongqing-Kunming In Transit,28.48,105.47
Chongqing-Kunming In Transit,28.435,105.425
Chongqing-Kunming In Transit,28.39,105.38
Chongqing-Kunming In Transit,28.345,105.335
Chongqing-Kunming In Transit,28.3,105.29
Chongqing-Kunming In Transit,28.255,105.245
Chongqing-Kunming In Transit,28.21,105.2
Chongqing-Kunming In Transit,28.165,105.155
Chongqing-Kunming In Transit,28.12,105.11
Chongqing-Kunming In Transit,28.075,105.065
Chongqing-Kunming In Transit,28.03,105.02
Chongqing-Kunming In Transit,27.985,104.975
Chongqing-Kunming In Transit,27.94,104.93
Chongqing-Kunming In Transit,27.895,104.885
Chongqing-Kunming In Transit,27.85,104.84
Chongqing-Kunming In Transit,27.805,104.795
Chongqing-Kunming In Transit,27.76,104.75
Chongqing-Kunming In Transit,27.715,104.705
Chongqing-Kunming In Transit,27.67,104.66
Chongqing-Kunming In Transit,27.625,104.615
Chongqing-Kunming In Transit,27.58,104.57
Chongqing-Kunming In Transit,27.535,104.525
Chongqing-Kunming In Transit,27.49,104.48
Chongqing-Kunming In Transit,27.445,104.435
Chongqing-Kunming In Transit,27.4,104.39
Chongqing-Kunming In Transit,27.355,104.345
Chongqing-Kunming In Transit,27.31,104.3
Chongqing-Kunming In Transit,27.265,104.255
Chongqing-Kunming In Transit,27.22,104.21
Chongqing-Kunming In Transit,27.175,104.165
Chongqing-Kunming In Transit,27.13,104.12
Chongqing-Kunming In Transit,27.085,104.075
Chongqing-Kunming In Transit,27.04,104.03
Chongqing-Kunming In Transit,26.995,103.985
Chongqing-Kunming In Transit,26.95,103.94
Chongqing-Kunming In Transit,26.905,103.895
Chongqing-Kunming In Transit,26.86,103.85
Chongqing-Kunming In Transit,26.815,103.805
Chongqing-Kunming In Transit,26.77,103.76
Chongqing-Kunming In Transit,26.725,103.715
Chongqing-Kunming In Transit,26.68,103.67
Chongqing-Kunming In Transit,26.635,103.625
Chongqing-Kunming In Transit,26.59,103.58
Chongqing-Kunming In Transit,26.545,103.535
Chongqing-Kunming In Transit,26.5,103.49
Chongqing-Kunming In Transit,26.455,103.445
Chongqing-Kunming In Transit,26.41,103.4
Chongqing-Kunming In Transit,26.365,103.355
Chongqing-Kunming In Transit,26.32,103.31
Chongqing-Kunming In Transit,26.275,103.265
Chongqing-Kunming In Transit,26.23,103.22
Chongqing-Kunming In Transit,26.185,103.175
Chongqing-Kunming In Transit,26.14,103.13
Chongqing-Kunming In Transit,26.095,103.085
Chongqing-Kunming In Transit,26.05,103.04
Chongqing-Kunming In Transit,26.005,102.995
Chongqing-Kunming In Transit,25.96,102.95
Chongqing-Kunming In Transit,25.915,102.905
Chongqing-Kunming In Transit,25.87,102.86
Chongqing-Kunming In Transit,25.825,102.815
Chongqing-Kunming In Transit,25.78,102.77
Chongqing-Kunming In Transit,25.735,102.73
Chongqing-Kunming In Transit,25.69,102.73
Chongqing-Kunming In Transit,25.645,102.73
Chongqing-Kunming In Transit,25.6,102.73
Chongqing-Kunming In Transit,25.555,102.73
Chongqing-Kunming In Transit,25.51,102.73
Chongqing-Kunming In Transit,25.465,102.73
Chongqing-Kunming In Transit,25.42,102.73
Chongqing-Kunming In Transit,25.375,102.73
Chongqing-Kunming In Transit,25.33,102.73
Chongqing-Kunming In Transit,25.285,102.73
Chongqing-Kunming In Transit,25.24,102.73
Chongqing-Kunming In Transit,25.195,102.73
Chongqing-Kunming In Transit,25.15,102.73
Chongqing-Kunming In Transit,25.105,102.73
Chongqing-Kunming In Transit,25.06,102.73
Kunming,25.04,102.73
