Station,Lat,Lon
Shenyang-Beijing In Transit,39.9042,117.9415
Shenyang-Beijing In Transit,39.9042,117.8965
Shenyang-Beijing In Transit,39.9042,117.8515
Shenyang-Beijing In Transit,39.9042,117.8065
Shenyang-Beijing In Transit,39.9042,117.7615
Shenyang-Beijing In Transit,39.9042,117.7165
Shenyang-Beijing In Transit,39.9042,117.6715
Shenyang-Beijing In Transit,39.9042,117.6265
Shenyang-Beijing In Transit,39.9042,117.5815
Shenyang-Beijing In Transit,39.9042,117.5365
Shenyang-Beijing In Transit,39.9042,117.4915
Shenyang-Beijing In Transit,39.9042,117.4465
Shenyang-Beijing In Transit,39.9042,117.4015
Shenyang-Beijing In Transit,39.9042,117.3565
Shenyang-Beijing In Transit,39.9042,117.3115
Shenyang-Beijing In Transit,39.9042,117.2665
Shenyang-Beijing In Transit,39.9042,117.2215
Shenyang-Beijing In Transit,39.9042,117.1765
Shenyang-Beijing In Transit,39.9042,117.1315
Shenyang-Beijing In Transit,39.9042,117.0865
Shenyang-Beijing In Transit,39.9042,117.0415
Shenyang-Beijing In Transit,39.9042,116.9965
Shenyang-Beijing In Transit,39.9042,116.9515
Shenyang-Beijing In Transit,39.9042,116.9065
Shenyang-Beijing In Transit,39.9042,116.8615
Shenyang-Beijing In Transit,39.9042,116.8165
Shenyang-Beijing In Transit,39.9042,116.7715
Shenyang-Beijing In Transit,39.9042,116.7265
Shenyang-Beijing In Transit,39.9042,116.6815
Shenyang-Beijing In Transit,39.9042,116.6365
Shenyang-Beijing In Transit,39.9042,116.5915
Shenyang-Beijing In Transit,39.9042,116.5465
Shenyang-Beijing In Transit,39.9042,116.5015
Shenyang-Beijing In Transit,39.9042,116.4565
Shenyang-Beijing In Transit,39.9042,116.4115
Beijing,39.9042,116.4074
Beijing-Shijiazhuang In Transit,39.8592,116.3624
Beijing-Shijiazhuang In Transit,39.8142,116.3174
Beijing-Shijiazhuang In Transit,39.7692,116.2724
Beijing-Shijiazhuang In Transit,39.7242,116.2274
Beijing-Shijiazhuang In Transit,39.6792,116.1824
Beijing-Shijiazhuang In Transit,39.6342,116.1374
Beijing-Shijiazhuang In Transit,39.5892,116.0924
Beijing-Shijiazhuang In Transit,39.5442,116.0474
Beijing-Shijiazhuang In Transit,39.4992,116.0024
Beijing-Shijiazhuang In Transit,39.4542,115.9574
Beijing-Shijiazhuang In Transit,39.4092,115.9124
Beijing-Shijiazhuang In Transit,39.3642,115.8674
Beijing-Shijiazhuang In Transit,39.3192,115.8224
Beijing-Shijiazhuang In Transit,39.2742,115.7774
Beijing-Shijiazhuang In Transit,39.2292,115.7324
Beijing-Shijiazhuang In Transit,39.1842,115.6874
Beijing-Shijiazhuang In Transit,39.1392,115.6424
Beijing-Shijiazhuang In Transit,39.0942,115.5974
Beijing-Shijiazhuang In Transit,39.0492,115.5524
Beijing-Shijiazhuang In Transit,39.0042,115.5074
Beijing-Shijiazhuang In Transit,38.9592,115.4624
Beijing-Shijiazhuang In Transit,38.9142,115.4174
Beijing-Shijiazhuang In Transit,38.8692,115.3724
Beijing-Shijiazhuang In Transit,38.8242,115.3274
Beijing-Shijiazhuang In Transit,38.7792,115.2824
Beijing-Shijiazhuang In Transit,38.7342,115.2374
Beijing-Shijiazhuang In Transit,38.6892,115.1924
Beijing-Shijiazhuang In Transit,38.6442,115.1474
Beijing-Shijiazhuang In Transit,38.5992,115.1024
Beijing-Shijiazhuang In Transit,38.5542,115.0574
Beijing-Shijiazhuang In Transit,38.5092,115.0124
Beijing-Shijiazhuang In Transit,38.4642,114.9674
Beijing-Shijiazhuang In Transit,38.4192,114.9224
Beijing-Shijiazhuang In Transit,38.3742,114.8774
Beijing-Shijiazhuang In Transit,38.3292,114.8324
Beijing-Shijiazhuang In Transit,38.2842,114.7874
Beijing-Shijiazhuang In Transit,38.2392,114.7424
Beijing-Shijiazhuang In Transit,38.1942,114.6974
Beijing-Shijiazhuang In Transit,38.1492,114.6524
Beijing-Shijiazhuang In Transit,38.1042,114.6074
Beijing-Shijiazhuang In Transit,38.0592,114.5624
Beijing-Shijiazhuang In Transit,38.0428,114.5174
Shijiazhuang,38.0428,114.5149
Shijiazhuang-Zhengzhou In Transit,37.9978,114.4699
Shijiazhuang-Zhengzhou In Transit,37.9528,114.4249
Shijiazhuang-Zhengzhou In Transit,37.9078,114.3799
Shijiazhuang-Zhengzhou In Transit,37.8628,114.3349
Shijiazhuang-Zhengzhou In Transit,37.8178,114.2899
Shijiazhuang-Zhengzhou In Transit,37.7728,114.2449
Shijiazhuang-Zhengzhou In Transit,37.7278,114.1999
Shijiazhuang-Zhengzhou In Transit,37.6828,114.1549
Shijiazhuang-Zhengzhou In Transit,37.6378,114.1099
Shijiazhuang-Zhengzhou In Transit,37.5928,114.0649
Shijiazhuang-Zhengzhou In Transit,37.5478,114.0199
Shijiazhuang-Zhengzhou In Transit,37.5028,113.9749
Shijiazhuang-Zhengzhou In Transit,37.4578,113.9299
Shijiazhuang-Zhengzhou In Transit,37.4128,113.8849
Shijiazhuang-Zhengzhou In Transit,37.3678,113.8399
Shijiazhuang-Zhengzhou In Transit,37.3228,113.7949
Shijiazhuang-Zhengzhou In Transit,37.2778,113.7499
Shijiazhuang-Zhengzhou In Transit,37.2328,113.7049
Shijiazhuang-Zhengzhou In Transit,37.1878,113.6599
Shijiazhuang-Zhengzhou In Transit,37.1428,113.6254
Shijiazhuang-Zhengzhou In Transit,37.0978,113.6254
Shijiazhuang-Zhengzhou In Transit,37.0528,113.6254
Shijiazhuang-Zhengzhou In Transit,37.0078,113.6254
Shijiazhuang-Zhengzhou In Transit,36.9628,113.6254
Shijiazhuang-Zhengzhou In Transit,36.9178,113.6254
Shijiazhuang-Zhengzhou In Transit,36.8728,113.6254
Shijiazhuang-Zhengzhou In Transit,36.8278,113.6254
Shijiazhuang-Zhengzhou In Transit,36.7828,113.6254
Shijiazhuang-Zhengzhou In Transit,36.7378,113.6254
Shijiazhuang-Zhengzhou In Transit,36.6928,113.6254
Shijiazhuang-Zhengzhou In Transit,36.6478,113.6254
Shijiazhuang-Zhengzhou In Transit,36.6028,113.6254
Shijiazhuang-Zhengzhou In Transit,36.5578,113.6254
Shijiazhuang-Zhengzhou In Transit,36.5128,113.6254
Shijiazhuang-Zhengzhou In Transit,36.4678,113.6254
Shijiazhuang-Zhengzhou In Transit,36.4228,113.6254
Shijiazhuang-Zhengzhou In Transit,36.3778,113.6254
Shijiazhuang-Zhengzhou In Transit,36.3328,113.6254
Shijiazhuang-Zhengzhou In Transit,36.2878,113.6254
Shijiazhuang-Zhengzhou In Transit,36.2428,113.6254
Shijiazhuang-Zhengzhou In Transit,36.1978,113.6254
Shijiazhuang-Zhengzhou In Transit,36.1528,113.6254
Shijiazhuang-Zhengzhou In Transit,36.1078,113.6254
Shijiazhuang-Zhengzhou In Transit,36.0628,113.6254
Shijiazhuang-Zhengzhou In Transit,36.0178,113.6254
Shijiazhuang-Zhengzhou In Transit,35.9728,113.6254
Shijiazhuang-Zhengzhou In Transit,35.9278,113.6254
Shijiazhuang-Zhengzhou In Transit,35.8828,113.6254
Shijiazhuang-Zhengzhou In Transit,35.8378,113.6254
Shijiazhuang-Zhengzhou In Transit,35.7928,113.6254
Shijiazhuang-Zhengzhou In Transit,35.7478,113.6254
Shijiazhuang-Zhengzhou In Transit,35.7028,113.6254
Shijiazhuang-Zhengzhou In Transit,35.6578,113.6254
Shijiazhuang-Zhengzhou In Transit,35.6128,113.6254
Shijiazhuang-Zhengzhou In Transit,35.5678,113.6254
Shijiazhuang-Zhengzhou In Transit,35.5228,113.6254
Shijiazhuang-Zhengzhou In Transit,35.4778,113.6254
Shijiazhuang-Zhengzhou In Transit,35.4328,113.6254
Shijiazhuang-Zhengzhou In Transit,35.3878,113.6254
Shijiazhuang-Zhengzhou In Transit,35.3428,113.6254
Shijiazhuang-Zhengzhou In Transit,35.2978,113.6254
Shijiazhuang-Zhengzhou In Transit,35.2528,113.6254
Shijiazhuang-Zhengzhou In Transit,35.2078,113.6254
Shijiazhuang-Zhengzhou In Transit,35.1628,113.6254
Shijiazhuang-Zhengzhou In Transit,35.1178,113.6254
Shijiazhuang-Zhengzhou In Transit,35.0728,113.6254
Shijiazhuang-Zhengzhou In Transit,35.0278,113.6254
Shijiazhuang-Zhengzhou In Transit,34.9828,113.6254
Shijiazhuang-Zhengzhou In Transit,34.9378,113.6254
Shijiazhuang-Zhengzhou In Transit,34.8928,113.6254
Shijiazhuang-Zhengzhou In Transit,34.8478,113.6254
Shijiazhuang-Zhengzhou In Transit,34.8028,113.6254
Shijiazhuang-Zhengzhou In Transit,34.7578,113.6254
Zhengzhou,34.7466,113.6254
Zhengzhou-Wuhan In Transit,34.7016,113.6704
Zhengzhou-Wuhan In Transit,34.6566,113.7154
Zhengzhou-Wuhan In Transit,34.6116,113.7604
Zhengzhou-Wuhan In Transit,34.5666,113.8054
Zhengzhou-Wuhan In Transit,34.5216,113.8504
Zhengzhou-Wuhan In Transit,34.4766,113.8954
Zhengzhou-Wuhan In Transit,34.4316,113.9404
Zhengzhou-Wuhan In Transit,34.3866,113.9854
Zhengzhou-Wuhan In Transit,34.3416,114.0304
Zhengzhou-Wuhan In Transit,34.2966,114.0754
Zhengzhou-Wuhan In Transit,34.2516,114.1204
Zhengzhou-Wuhan In Transit,34.2066,114.1654
Zhengzhou-Wuhan In Transit,34.1616,114.2104
Zhengzhou-Wuhan In Transit,34.1166,114.2554
Zhengzhou-Wuhan In Transit,34.0716,114.3004
Zhengzhou-Wuhan In Transit,34.0266,114.3055
Zhengzhou-Wuhan In Transit,33.9816,114.3055
Zhengzhou-Wuhan In Transit,33.9366,114.3055
Zhengzhou-Wuhan In Transit,33.8916,114.3055
Zhengzhou-Wuhan In Transit,33.8466,114.3055
Zhengzhou-Wuhan In Transit,33.8016,114.3055
Zhengzhou-Wuhan In Transit,33.7566,114.3055
Zhengzhou-Wuhan In Transit,33.7116,114.3055
Zhengzhou-Wuhan In Transit,33.6666,114.3055
Zhengzhou-Wuhan In Transit,33.6216,114.3055
Zhengzhou-Wuhan In Transit,33.5766,114.3055
Zhengzhou-Wuhan In Transit,33.5316,114.3055
Zhengzhou-Wuhan In Transit,33.4866,114.3055
Zhengzhou-Wuhan In Transit,33.4416,114.3055
Zhengzhou-Wuhan In Transit,33.3966,114.3055
Zhengzhou-Wuhan In Transit,33.3516,114.3055
Zhengzhou-Wuhan In Transit,33.3066,114.3055
Zhengzhou-Wuhan In Transit,33.2616,114.3055
Zhengzhou-Wuhan In Transit,33.2166,114.3055
Zhengzhou-Wuhan In Transit,33.1716,114.3055
Zhengzhou-Wuhan In Transit,33.1266,114.3055
Zhengzhou-Wuhan In Transit,33.0816,114.3055
Zhengzhou-Wuhan In Transit,33.0366,114.3055
Zhengzhou-Wuhan In Transit,32.9916,114.3055
Zhengzhou-Wuhan In Transit,32.9466,114.3055
Zhengzhou-Wuhan In Transit,32.9016,114.3055
Zhengzhou-Wuhan In Transit,32.8566,114.3055
Zhengzhou-Wuhan In Transit,32.8116,114.3055
Zhengzhou-Wuhan In Transit,32.7666,114.3055
Zhengzhou-Wuhan In Transit,32.7216,114.3055
Zhengzhou-Wuhan In Transit,32.6766,114.3055
Zhengzhou-Wuhan In Transit,32.6316,114.3055
Zhengzhou-Wuhan In Transit,32.5866,114.3055
Zhengzhou-Wuhan In Transit,32.5416,114.3055
Zhengzhou-Wuhan In Transit,32.4966,114.3055
Zhengzhou-Wuhan In Transit,32.4516,114.3055
Zhengzhou-Wuhan In Transit,32.4066,114.3055
Zhengzhou-Wuhan In Transit,32.3616,114.3055
Zhengzhou-Wuhan In Transit,32.3166,114.3055
Zhengzhou-Wuhan In Transit,32.2716,114.3055
Zhengzhou-Wuhan In Transit,32.2266,114.3055
Zhengzhou-Wuhan In Transit,32.1816,114.3055
Zhengzhou-Wuhan In Transit,32.1366,114.3055
Zhengzhou-Wuhan In Transit,32.0916,114.3055
Zhengzhou-Wuhan In Transit,32.0466,114.3055
Zhengzhou-Wuhan In Transit,32.0016,114.3055
Zhengzhou-Wuhan In Transit,31.9566,114.3055
Zhengzhou-Wuhan In Transit,31.9116,114.3055
Zhengzhou-Wuhan In Transit,31.8666,114.3055
Zhengzhou-Wuhan In Transit,31.8216,114.3055
Zhengzhou-Wuhan In Transit,31.7766,114.3055
Zhengzhou-Wuhan In Transit,31.7316,114.3055
Zhengzhou-Wuhan In Transit,31.6866,114.3055
Zhengzhou-Wuhan In Transit,31.6416,114.3055
Zhengzhou-Wuhan In Transit,31.5966,114.3055
Zhengzhou-Wuhan In Transit,31.5516,114.3055
Zhengzhou-Wuhan In Transit,31.5066,114.3055
Zhengzhou-Wuhan In Transit,31.4616,114.3055
Zhengzhou-Wuhan In Transit,31.4166,114.3055
Zhengzhou-Wuhan In Transit,31.3716,114.3055
Zhengzhou-Wuhan In Transit,31.3266,114.3055
Zhengzhou-Wuhan In Transit,31.2816,114.3055
Zhengzhou-Wuhan In Transit,31.2366,114.3055
Zhengzhou-Wuhan In Transit,31.1916,114.3055
Zhengzhou-Wuhan In Transit,31.1466,114.3055
Zhengzhou-Wuhan In Transit,31.1016,114.3055
Zhengzhou-Wuhan In Transit,31.0566,114.3055
Zhengzhou-Wuhan In Transit,31.0116,114.3055
Zhengzhou-Wuhan In Transit,30.9666,114.3055
Zhengzhou-Wuhan In Transit,30.9216,114.3055
Zhengzhou-Wuhan In Transit,30.8766,114.3055
Zhengzhou-Wuhan In Transit,30.8316,114.3055
Zhengzhou-Wuhan In Transit,30.7866,114.3055
Zhengzhou-Wuhan In Transit,30.7416,114.3055
Zhengzhou-Wuhan In Transit,30.6966,114.3055
Zhengzhou-Wuhan In Transit,30.6516,114.3055
Zhengzhou-Wuhan In Transit,30.6066,114.3055
Wuhan,30.5928,114.3055
Wuhan-Changsha In Transit,30.5478,114.2605
Wuhan-Changsha In Transit,30.5028,114.2155
Wuhan-Changsha In Transit,30.4578,114.1705
Wuhan-Changsha In Transit,30.4128,114.1255
Wuhan-Changsha In Transit,30.3678,114.0805
Wuhan-Changsha In Transit,30.3228,114.0355
Wuhan-Changsha In Transit,30.2778,113.9905
Wuhan-Changsha In Transit,30.2328,113.9455
Wuhan-Changsha In Transit,30.1878,113.9005
Wuhan-Changsha In Transit,30.1428,113.8555
Wuhan-Changsha In Transit,30.0978,113.8105
Wuhan-Changsha In Transit,30.0528,113.7655
Wuhan-Changsha In Transit,30.0078,113.7205
Wuhan-Changsha In Transit,29.9628,113.6755
Wuhan-Changsha In Transit,29.9178,113.6305
Wuhan-Changsha In Transit,29.8728,113.5855
Wuhan-Changsha In Transit,29.8278,113.5405
Wuhan-Changsha In Transit,29.7828,113.4955
Wuhan-Changsha In Transit,29.7378,113.4505
Wuhan-Changsha In Transit,29.6928,113.4055
Wuhan-Changsha In Transit,29.6478,113.3605
Wuhan-Changsha In Transit,29.6028,113.3155
Wuhan-Changsha In Transit,29.5578,113.2705
Wuhan-Changsha In Transit,29.5128,113.2255
Wuhan-Changsha In Transit,29.4678,113.1805
Wuhan-Changsha In Transit,29.4228,113.1355
Wuhan-Changsha In Transit,29.3778,113.0905
Wuhan-Changsha In Transit,29.3328,113.0455
Wuhan-Changsha In Transit,29.2878,113.0005
Wuhan-Changsha In Transit,29.2428,112.9555
Wuhan-Changsha In Transit,29.1978,112.9388
Wuhan-Changsha In Transit,29.1528,112.9388
Wuhan-Changsha In Transit,29.1078,112.9388
Wuhan-Changsha In Transit,29.0628,112.9388
Wuhan-Changsha In Transit,29.0178,112.9388
Wuhan-Changsha In Transit,28.9728,112.9388
Wuhan-Changsha In Transit,28.9278,112.9388
Wuhan-Changsha In Transit,28.8828,112.9388
Wuhan-Changsha In Transit,28.8378,112.9388
Wuhan-Changsha In Transit,28.7928,112.9388
Wuhan-Changsha In Transit,28.7478,112.9388
Wuhan-Changsha In Transit,28.7028,112.9388
Wuhan-Changsha In Transit,28.6578,112.9388
Wuhan-Changsha In Transit,28.6128,112.9388
Wuhan-Changsha In Transit,28.5678,112.9388
Wuhan-Changsha In Transit,28.5228,112.9388
Wuhan-Changsha In Transit,28.4778,112.9388
Wuhan-Changsha In Transit,28.4328,112.9388
Wuhan-Changsha In Transit,28.3878,112.9388
Wuhan-Changsha In Transit,28.3428,112.9388
Wuhan-Changsha In Transit,28.2978,112.9388
Wuhan-Changsha In Transit,28.2528,112.9388
Changsha,28.2282,112.9388
Changsha-Guangzhou In Transit,28.1832,112.9838
Changsha-Guangzhou In Transit,28.1382,113.0288
Changsha-Guangzhou In Transit,28.0932,113.0738
Changsha-Guangzhou In Transit,28.0482,113.1188
Changsha-Guangzhou In Transit,28.0032,113.1638
Changsha-Guangzhou In Transit,27.9582,113.2088
Changsha-Guangzhou In Transit,27.9132,113.2538
Changsha-Guangzhou In Transit,27.8682,113.2644
Changsha-Guangzhou In Transit,27.8232,113.2644
Changsha-Guangzhou In Transit,27.7782,113.2644
Changsha-Guangzhou In Transit,27.7332,113.2644
Changsha-Guangzhou In Transit,27.6882,113.2644
Changsha-Guangzhou In Transit,27.6432,113.2644
Changsha-Guangzhou In Transit,27.5982,113.2644
Changsha-Guangzhou In Transit,27.5532,113.2644
Changsha-Guangzhou In Transit,27.5082,113.2644
Changsha-Guangzhou In Transit,27.4632,113.2644
Changsha-Guangzhou In Transit,27.4182,113.2644
