Station,Lat,Lon
Weifang-Linyi In Transit,36.08,118.53
Weifang-Linyi In Transit,36.035,118.485
Weifang-Linyi In Transit,35.99,118.44
Weifang-Linyi In Transit,35.945,118.395
Weifang-Linyi In Transit,35.9,118.35
Weifang-Linyi In Transit,35.855,118.33
Weifang-Linyi In Transit,35.81,118.33
Weifang-Linyi In Transit,35.765,118.33
Weifang-Linyi In Transit,35.72,118.33
Weifang-Linyi In Transit,35.675,118.33
Weifang-Linyi In Transit,35.63,118.33
Weifang-Linyi In Transit,35.585,118.33
Weifang-Linyi In Transit,35.54,118.33
Weifang-Linyi In Transit,35.495,118.33
Weifang-Linyi In Transit,35.45,118.33
Weifang-Linyi In Transit,35.405,118.33
Weifang-Linyi In Transit,35.36,118.33
Weifang-Linyi In Transit,35.315,118.33
Weifang-Linyi In Transit,35.27,118.33
Weifang-Linyi In Transit,35.225,118.33
Weifang-Linyi In Transit,35.18,118.33
Weifang-Linyi In Transit,35.135,118.33
Linyi,35.09,118.33
Linyi-Huai'an In Transit,35.045,118.375
Linyi-Huai'an In Transit,35,118.42
Linyi-Huai'an In Transit,34.955,118.465
Linyi-Huai'an In Transit,34.91,118.51
Linyi-Huai'an In Transit,34.865,118.555
Linyi-Huai'an In Transit,34.82,118.6
Linyi-Huai'an In Transit,34.775,118.645
Linyi-Huai'an In Transit,34.73,118.69
Linyi-Huai'an In Transit,34.685,118.735
Linyi-Huai'an In Transit,34.64,118.78
Linyi-Huai'an In Transit,34.595,118.825
Linyi-Huai'an In Transit,34.55,118.87
Linyi-Huai'an In Transit,34.505,118.915
Linyi-Huai'an In Transit,34.46,118.96
Linyi-Huai'an In Transit,34.415,119.005
Linyi-Huai'an In Transit,34.37,119.01
Linyi-Huai'an In Transit,34.325,119.01
Linyi-Huai'an In Transit,34.28,119.01
Linyi-Huai'an In Transit,34.235,119.01
Linyi-Huai'an In Transit,34.19,119.01
Linyi-Huai'an In Transit,34.145,119.01
Linyi-Huai'an In Transit,34.1,119.01
Linyi-Huai'an In Transit,34.055,119.01
Linyi-Huai'an In Transit,34.01,119.01
Linyi-Huai'an In Transit,33.965,119.01
Linyi-Huai'an In Transit,33.92,119.01
Linyi-Huai'an In Transit,33.875,119.01
Linyi-Huai'an In Transit,33.83,119.01
Linyi-Huai'an In Transit,33.785,119.01
Linyi-Huai'an In Transit,33.74,119.01
Linyi-Huai'an In Transit,33.695,119.01
Linyi-Huai'an In Transit,33.65,119.01
Huai'an,33.61,119.01
Huai'an-Yangzhou In Transit,33.565,119.055
Huai'an-Yangzhou In Transit,33.52,119.1
Huai'an-Yangzhou In Transit,33.475,119.145
Huai'an-Yangzhou In Transit,33.43,119.19
Huai'an-Yangzhou In Transit,33.385,119.235
Huai'an-Yangzhou In Transit,33.34,119.28
Huai'an-Yangzhou In Transit,33.295,119.325
Huai'an-Yangzhou In Transit,33.25,119.37
Huai'an-Yangzhou In Transit,33.205,119.41
Huai'an-Yangzhou In Transit,33.16,119.41
Huai'an-Yangzhou In Transit,33.115,119.41
Huai'an-Yangzhou In Transit,33.07,119.41
Huai'an-Yangzhou In Transit,33.025,119.41
Huai'an-Yangzhou In Transit,32.98,119.41
Huai'an-Yangzhou In Transit,32.935,119.41
Huai'an-Yangzhou In Transit,32.89,119.41
Huai'an-Yangzhou In Transit,32.845,119.41
Huai'an-Yangzhou In Transit,32.8,119.41
Huai'an-Yangzhou In Transit,32.755,119.41
Huai'an-Yangzhou In Transit,32.71,119.41
Huai'an-Yangzhou In Transit,32.665,119.41
Huai'an-Yangzhou In Transit,32.62,119.41
Huai'an-Yangzhou In Transit,32.575,119.41
Huai'an-Yangzhou In Transit,32.53,119.41
Huai'an-Yangzhou In Transit,32.485,119.41
Huai'an-Yangzhou In Transit,32.44,119.41
Huai'an-Yangzhou In Transit,32.395,119.41
Yangzhou,32.39,119.41
Yangzhou-Nantong In Transit,32.345,119.455
Yangzhou-Nantong In Transit,32.3,119.5
Yangzhou-Nantong In Transit,32.255,119.545
Yangzhou-Nantong In Transit,32.21,119.59
Yangzhou-Nantong In Transit,32.165,119.635
Yangzhou-Nantong In Transit,32.12,119.68
Yangzhou-Nantong In Transit,32.075,119.725
Yangzhou-Nantong In Transit,32.03,119.77
Yangzhou-Nantong In Transit,32.03,119.815
Yangzhou-Nantong In Transit,32.03,119.86
Yangzhou-Nantong In Transit,32.03,119.905
Yangzhou-Nantong In Transit,32.03,119.95
Yangzhou-Nantong In Transit,32.03,119.995
Yangzhou-Nantong In Transit,32.03,120.04
Yangzhou-Nantong In Transit,32.03,120.085
Yangzhou-Nantong In Transit,32.03,120.13
Yangzhou-Nantong In Transit,32.03,120.175
Yangzhou-Nantong In Transit,32.03,120.22
Yangzhou-Nantong In Transit,32.03,120.265
Yangzhou-Nantong In Transit,32.03,120.31
Yangzhou-Nantong In Transit,32.03,120.355
Yangzhou-Nantong In Transit,32.03,120.4
Yangzhou-Nantong In Transit,32.03,120.445
Yangzhou-Nantong In Transit,32.03,120.49
Yangzhou-Nantong In Transit,32.03,120.535
Yangzhou-Nantong In Transit,32.03,120.58
Yangzhou-Nantong In Transit,32.03,120.625
Yangzhou-Nantong In Transit,32.03,120.67
Yangzhou-Nantong In Transit,32.03,120.715
Yangzhou-Nantong In Transit,32.03,120.76
Yangzhou-Nantong In Transit,32.03,120.805
Yangzhou-Nantong In Transit,32.03,120.85
Nantong,32.03,120.87
Nantong-Shanghai In Transit,31.985,120.915
Nantong-Shanghai In Transit,31.94,120.96
Nantong-Shanghai In Transit,31.895,121.005
Nantong-Shanghai In Transit,31.85,121.05
Nantong-Shanghai In Transit,31.805,121.095
Nantong-Shanghai In Transit,31.76,121.14
Nantong-Shanghai In Transit,31.715,121.185
Nantong-Shanghai In Transit,31.67,121.23
Nantong-Shanghai In Transit,31.625,121.275
Nantong-Shanghai In Transit,31.58,121.32
Nantong-Shanghai In Transit,31.535,121.365
Nantong-Shanghai In Transit,31.49,121.41
Nantong-Shanghai In Transit,31.445,121.455
Nantong-Shanghai In Transit,31.4,121.47
Nantong-Shanghai In Transit,31.355,121.47
Nantong-Shanghai In Transit,31.31,121.47
Nantong-Shanghai In Transit,31.265,121.47
Shanghai,31.23,121.47
