Station,Lat,Lon
Urumqi-Zhangye In Transit,41.8006,89.6418
Urumqi-Zhangye In Transit,41.7556,89.6868
Urumqi-Zhangye In Transit,41.7106,89.7318
Urumqi-Zhangye In Transit,41.6656,89.7768
Urumqi-Zhangye In Transit,41.6206,89.8218
Urumqi-Zhangye In Transit,41.5756,89.8668
Urumqi-Zhangye In Transit,41.5306,89.9118
Urumqi-Zhangye In Transit,41.4856,89.9568
Urumqi-Zhangye In Transit,41.4406,90.0018
Urumqi-Zhangye In Transit,41.3956,90.0468
Urumqi-Zhangye In Transit,41.3506,90.0918
Urumqi-Zhangye In Transit,41.3056,90.1368
Urumqi-Zhangye In Transit,41.2606,90.1818
Urumqi-Zhangye In Transit,41.2156,90.2268
Urumqi-Zhangye In Transit,41.1706,90.2718
Urumqi-Zhangye In Transit,41.1256,90.3168
Urumqi-Zhangye In Transit,41.0806,90.3618
Urumqi-Zhangye In Transit,41.0356,90.4068
Urumqi-Zhangye In Transit,40.9906,90.4518
Urumqi-Zhangye In Transit,40.9456,90.4968
Urumqi-Zhangye In Transit,40.9006,90.5418
Urumqi-Zhangye In Transit,40.8556,90.5868
Urumqi-Zhangye In Transit,40.8106,90.6318
Urumqi-Zhangye In Transit,40.7656,90.6768
Urumqi-Zhangye In Transit,40.7206,90.7218
Urumqi-Zhangye In Transit,40.6756,90.7668
Urumqi-Zhangye In Transit,40.6306,90.8118
Urumqi-Zhangye In Transit,40.5856,90.8568
Urumqi-Zhangye In Transit,40.5406,90.9018
Urumqi-Zhangye In Transit,40.4956,90.9468
Urumqi-Zhangye In Transit,40.4506,90.9918
Urumqi-Zhangye In Transit,40.4056,91.0368
Urumqi-Zhangye In Transit,40.3606,91.0818
Urumqi-Zhangye In Transit,40.3156,91.1268
Urumqi-Zhangye In Transit,40.2706,91.1718
Urumqi-Zhangye In Transit,40.2256,91.2168
Urumqi-Zhangye In Transit,40.1806,91.2618
Urumqi-Zhangye In Transit,40.1356,91.3068
Urumqi-Zhangye In Transit,40.0906,91.3518
Urumqi-Zhangye In Transit,40.0456,91.3968
Urumqi-Zhangye In Transit,40.0006,91.4418
Urumqi-Zhangye In Transit,39.9556,91.4868
Urumqi-Zhangye In Transit,39.9106,91.5318
Urumqi-Zhangye In Transit,39.8656,91.5768
Urumqi-Zhangye In Transit,39.8206,91.6218
Urumqi-Zhangye In Transit,39.7756,91.6668
Urumqi-Zhangye In Transit,39.7306,91.7118
Urumqi-Zhangye In Transit,39.6856,91.7568
Urumqi-Zhangye In Transit,39.6406,91.8018
Urumqi-Zhangye In Transit,39.5956,91.8468
Urumqi-Zhangye In Transit,39.5506,91.8918
Urumqi-Zhangye In Transit,39.5056,91.9368
Urumqi-Zhangye In Transit,39.4606,91.9818
Urumqi-Zhangye In Transit,39.4156,92.0268
Urumqi-Zhangye In Transit,39.3706,92.0718
Urumqi-Zhangye In Transit,39.3256,92.1168
Urumqi-Zhangye In Transit,39.2806,92.1618
Urumqi-Zhangye In Transit,39.2356,92.2068
Urumqi-Zhangye In Transit,39.1906,92.2518
Urumqi-Zhangye In Transit,39.1456,92.2968
Urumqi-Zhangye In Transit,39.1006,92.3418
Urumqi-Zhangye In Transit,39.0556,92.3868
Urumqi-Zhangye In Transit,39.0106,92.4318
Urumqi-Zhangye In Transit,38.9656,92.4768
Urumqi-Zhangye In Transit,38.9259,92.5218
Urumqi-Zhangye In Transit,38.9259,92.5668
Urumqi-Zhangye In Transit,38.9259,92.6118
Urumqi-Zhangye In Transit,38.9259,92.6568
Urumqi-Zhangye In Transit,38.9259,92.7018
Urumqi-Zhangye In Transit,38.9259,92.7468
Urumqi-Zhangye In Transit,38.9259,92.7918
Urumqi-Zhangye In Transit,38.9259,92.8368
Urumqi-Zhangye In Transit,38.9259,92.8818
Urumqi-Zhangye In Transit,38.9259,92.9268
Urumqi-Zhangye In Transit,38.9259,92.9718
Urumqi-Zhangye In Transit,38.9259,93.0168
Urumqi-Zhangye In Transit,38.9259,93.0618
Urumqi-Zhangye In Transit,38.9259,93.1068
Urumqi-Zhangye In Transit,38.9259,93.1518
Urumqi-Zhangye In Transit,38.9259,93.1968
Urumqi-Zhangye In Transit,38.9259,93.2418
Urumqi-Zhangye In Transit,38.9259,93.2868
Urumqi-Zhangye In Transit,38.9259,93.3318
Urumqi-Zhangye In Transit,38.9259,93.3768
Urumqi-Zhangye In Transit,38.9259,93.4218
Urumqi-Zhangye In Transit,38.9259,93.4668
Urumqi-Zhangye In Transit,38.9259,93.5118
Urumqi-Zhangye In Transit,38.9259,93.5568
Urumqi-Zhangye In Transit,38.9259,93.6018
Urumqi-Zhangye In Transit,38.9259,93.6468
Urumqi-Zhangye In Transit,38.9259,93.6918
Urumqi-Zhangye In Transit,38.9259,93.7368
Urumqi-Zhangye In Transit,38.9259,93.7818
Urumqi-Zhangye In Transit,38.9259,93.8268
Urumqi-Zhangye In Transit,38.9259,93.8718
Urumqi-Zhangye In Transit,38.9259,93.9168
Urumqi-Zhangye In Transit,38.9259,93.9618
Urumqi-Zhangye In Transit,38.9259,94.0068
Urumqi-Zhangye In Transit,38.9259,94.0518
Urumqi-Zhangye In Transit,38.9259,94.0968
Urumqi-Zhangye In Transit,38.9259,94.1418
Urumqi-Zhangye In Transit,38.9259,94.1868
Urumqi-Zhangye In Transit,38.9259,94.2318
Urumqi-Zhangye In Transit,38.9259,94.2768
Urumqi-Zhangye In Transit,38.9259,94.3218
Urumqi-Zhangye In Transit,38.9259,94.3668
Urumqi-Zhangye In Transit,38.9259,94.4118
Urumqi-Zhangye In Transit,38.9259,94.4568
Urumqi-Zhangye In Transit,38.9259,94.5018
Urumqi-Zhangye In Transit,38.9259,94.5468
Urumqi-Zhangye In Transit,38.9259,94.5918
Urumqi-Zhangye In Transit,38.9259,94.6368
Urumqi-Zhangye In Transit,38.9259,94.6818
Urumqi-Zhangye In Transit,38.9259,94.7268
Urumqi-Zhangye In Transit,38.9259,94.7718
Urumqi-Zhangye In Transit,38.9259,94.8168
Urumqi-Zhangye In Transit,38.9259,94.8618
Urumqi-Zhangye In Transit,38.9259,94.9068
Urumqi-Zhangye In Transit,38.9259,94.9518
Urumqi-Zhangye In Transit,38.9259,94.9968
Urumqi-Zhangye In Transit,38.9259,95.0418
Urumqi-Zhangye In Transit,38.9259,95.0868
Urumqi-Zhangye In Transit,38.9259,95.1318
Urumqi-Zhangye In Transit,38.9259,95.1768
Urumqi-Zhangye In Transit,38.9259,95.2218
Urumqi-Zhangye In Transit,38.9259,95.2668
Urumqi-Zhangye In Transit,38.9259,95.3118
Urumqi-Zhangye In Transit,38.9259,95.3568
Urumqi-Zhangye In Transit,38.9259,95.4018
Urumqi-Zhangye In Transit,38.9259,95.4468
Urumqi-Zhangye In Transit,38.9259,95.4918
Urumqi-Zhangye In Transit,38.9259,95.5368
Urumqi-Zhangye In Transit,38.9259,95.5818
Urumqi-Zhangye In Transit,38.9259,95.6268
Urumqi-Zhangye In Transit,38.9259,95.6718
Urumqi-Zhangye In Transit,38.9259,95.7168
Urumqi-Zhangye In Transit,38.9259,95.7618
Urumqi-Zhangye In Transit,38.9259,95.8068
Urumqi-Zhangye In Transit,38.9259,95.8518
Urumqi-Zhangye In Transit,38.9259,95.8968
Urumqi-Zhangye In Transit,38.9259,95.9418
Urumqi-Zhangye In Transit,38.9259,95.9868
Urumqi-Zhangye In Transit,38.9259,96.0318
Urumqi-Zhangye In Transit,38.9259,96.0768
Urumqi-Zhangye In Transit,38.9259,96.1218
Urumqi-Zhangye In Transit,38.9259,96.1668
Urumqi-Zhangye In Transit,38.9259,96.2118
Urumqi-Zhangye In Transit,38.9259,96.2568
Urumqi-Zhangye In Transit,38.9259,96.3018
Urumqi-Zhangye In Transit,38.9259,96.3468
Urumqi-Zhangye In Transit,38.9259,96.3918
Urumqi-Zhangye In Transit,38.9259,96.4368
Urumqi-Zhangye In Transit,38.9259,96.4818
Urumqi-Zhangye In Transit,38.9259,96.5268
Urumqi-Zhangye In Transit,38.9259,96.5718
Urumqi-Zhangye In Transit,38.9259,96.6168
Urumqi-Zhangye In Transit,38.9259,96.6618
Urumqi-Zhangye In Transit,38.9259,96.7068
Urumqi-Zhangye In Transit,38.9259,96.7518
Urumqi-Zhangye In Transit,38.9259,96.7968
Urumqi-Zhangye In Transit,38.9259,96.8418
Urumqi-Zhangye In Transit,38.9259,96.8868
Urumqi-Zhangye In Transit,38.9259,96.9318
Urumqi-Zhangye In Transit,38.9259,96.9768
Urumqi-Zhangye In Transit,38.9259,97.0218
Urumqi-Zhangye In Transit,38.9259,97.0668
Urumqi-Zhangye In Transit,38.9259,97.1118
Urumqi-Zhangye In Transit,38.9259,97.1568
Urumqi-Zhangye In Transit,38.9259,97.2018
Urumqi-Zhangye In Transit,38.9259,97.2468
Urumqi-Zhangye In Transit,38.9259,97.2918
Urumqi-Zhangye In Transit,38.9259,97.3368
Urumqi-Zhangye In Transit,38.9259,97.3818
Urumqi-Zhangye In Transit,38.9259,97.4268
Urumqi-Zhangye In Transit,38.9259,97.4718
Urumqi-Zhangye In Transit,38.9259,97.5168
Urumqi-Zhangye In Transit,38.9259,97.5618
Urumqi-Zhangye In Transit,38.9259,97.6068
Urumqi-Zhangye In Transit,38.9259,97.6518
Urumqi-Zhangye In Transit,38.9259,97.6968
Urumqi-Zhangye In Transit,38.9259,97.7418
Urumqi-Zhangye In Transit,38.9259,97.7868
Urumqi-Zhangye In Transit,38.9259,97.8318
Urumqi-Zhangye In Transit,38.9259,97.8768
Urumqi-Zhangye In Transit,38.9259,97.9218
Urumqi-Zhangye In Transit,38.9259,97.9668
Urumqi-Zhangye In Transit,38.9259,98.0118
Urumqi-Zhangye In Transit,38.9259,98.0568
Urumqi-Zhangye In Transit,38.9259,98.1018
Urumqi-Zhangye In Transit,38.9259,98.1468
Urumqi-Zhangye In Transit,38.9259,98.1918
Urumqi-Zhangye In Transit,38.9259,98.2368
Urumqi-Zhangye In Transit,38.9259,98.2818
Urumqi-Zhangye In Transit,38.9259,98.3268
Urumqi-Zhangye In Transit,38.9259,98.3718
Urumqi-Zhangye In Transit,38.9259,98.4168
Urumqi-Zhangye In Transit,38.9259,98.4618
Urumqi-Zhangye In Transit,38.9259,98.5068
Urumqi-Zhangye In Transit,38.9259,98.5518
Urumqi-Zhangye In Transit,38.9259,98.5968
Urumqi-Zhangye In Transit,38.9259,98.6418
Urumqi-Zhangye In Transit,38.9259,98.6868
Urumqi-Zhangye In Transit,38.9259,98.7318
Urumqi-Zhangye In Transit,38.9259,98.7768
Urumqi-Zhangye In Transit,38.9259,98.8218
Urumqi-Zhangye In Transit,38.9259,98.8668
Urumqi-Zhangye In Transit,38.9259,98.9118
Urumqi-Zhangye In Transit,38.9259,98.9568
Urumqi-Zhangye In Transit,38.9259,99.0018
Urumqi-Zhangye In Transit,38.9259,99.0468
Urumqi-Zhangye In Transit,38.9259,99.0918
Urumqi-Zhangye In Transit,38.9259,99.1368
Urumqi-Zhangye In Transit,38.9259,99.1818
Urumqi-Zhangye In Transit,38.9259,99.2268
Urumqi-Zhangye In Transit,38.9259,99.2718
Urumqi-Zhangye In Transit,38.9259,99.3168
Urumqi-Zhangye In Transit,38.9259,99.3618
Urumqi-Zhangye In Transit,38.9259,99.4068
Urumqi-Zhangye In Transit,38.9259,99.4518
Urumqi-Zhangye In Transit,38.9259,99.4968
Urumqi-Zhangye In Transit,38.9259,99.5418
Urumqi-Zhangye In Transit,38.9259,99.5868
Urumqi-Zhangye In Transit,38.9259,99.6318
Urumqi-Zhangye In Transit,38.9259,99.6768
Urumqi-Zhangye In Transit,38.9259,99.7218
Urumqi-Zhangye In Transit,38.9259,99.7668
Urumqi-Zhangye In Transit,38.9259,99.8118
Urumqi-Zhangye In Transit,38.9259,99.8568
Urumqi-Zhangye In Transit,38.9259,99.9018
Urumqi-Zhangye In Transit,38.9259,99.9468
Urumqi-Zhangye In Transit,38.9259,99.9918
Urumqi-Zhangye In Transit,38.9259,100.0368
Urumqi-Zhangye In Transit,38.9259,100.0818
Urumqi-Zhangye In Transit,38.9259,100.1268
Urumqi-Zhangye In Transit,38.9259,100.1718
Urumqi-Zhangye In Transit,38.9259,100.2168
Urumqi-Zhangye In Transit,38.9259,100.2618
Urumqi-Zhangye In Transit,38.9259,100.3068
Urumqi-Zhangye In Transit,38.9259,100.3518
Urumqi-Zhangye In Transit,38.9259,100.3968
Urumqi-Zhangye In Transit,38.9259,100.4418
Zhangye,38.9259,100.4498
Zhangye-Xining In Transit,38.8809,100.4948
Zhangye-Xining In Transit,38.8359,100.5398
Zhangye-Xining In Transit,38.7909,100.5848
Zhangye-Xining In Transit,38.7459,100.6298
Zhangye-Xining In Transit,38.7009,100.6748
Zhangye-Xining In Transit,38.6559,100.7198
Zhangye-Xining In Transit,38.6109,100.7648
Zhangye-Xining In Transit,38.5659,100.8098
Zhangye-Xining In Transit,38.5209,100.8548
Zhangye-Xining In Transit,38.4759,100.8998
Zhangye-Xining In Transit,38.4309,100.9448
Zhangye-Xining In Transit,38.3859,100.9898
Zhangye-Xining In Transit,38.3409,101.0348
Zhangye-Xining In Transit,38.2959,101.0798
Zhangye-Xining In Transit,38.2509,101.1248
Zhangye-Xining In Transit,38.2059,101.1698
Zhangye-Xining In Transit,38.1609,101.2148
Zhangye-Xining In Transit,38.1159,101.2598
Zhangye-Xining In Transit,38.0709,101.3048
Zhangye-Xining In Transit,38.0259,101.3498
Zhangye-Xining In Transit,37.9809,101.3948
Zhangye-Xining In Transit,37.9359,101.4398
Zhangye-Xining In Transit,37.8909,101.4848
Zhangye-Xining In Transit,37.8459,101.5298
Zhangye-Xining In Transit,37.8009,101.5748
Zhangye-Xining In Transit,37.7559,101.6198
Zhangye-Xining In Transit,37.7109,101.6648
Zhangye-Xining In Transit,37.6659,101.7098
Zhangye-Xining In Transit,37.6209,101.7548
Zhangye-Xining In Transit,37.5759,101.7782
Zhangye-Xining In Transit,37.5309,101.7782
Zhangye-Xining In Transit,37.4859,101.7782
Zhangye-Xining In Transit,37.4409,101.7782
Zhangye-Xining In Transit,37.3959,101.7782
Zhangye-Xining In Transit,37.3509,101.7782
Zhangye-Xining In Transit,37.3059,101.7782
Zhangye-Xining In Transit,37.2609,101.7782
Zhangye-Xining In Transit,37.2159,101.7782
Zhangye-Xining In Transit,37.1709,101.7782
Zhangye-Xining In Transit,37.1259,101.7782
Zhangye-Xining In Transit,37.0809,101.7782
Zhangye-Xining In Transit,37.0359,101.7782
Zhangye-Xining In Transit,36.9909,101.7782
Zhangye-Xining In Transit,36.9459,101.7782
Zhangye-Xining In Transit,36.9009,101.7782
Zhangye-Xining In Transit,36.8559,101.7782
Zhangye-Xining In Transit,36.8109,101.7782
Zhangye-Xining In Transit,36.7659,101.7782
Zhangye-Xining In Transit,36.7209,101.7782
Zhangye-Xining In Transit,36.6759,101.7782
Zhangye-Xining In Transit,36.6309,101.7782
Xining,36.6171,101.7782
Xining-Lanzhou In Transit,36.5721,101.8232
Xining-Lanzhou In Transit,36.5271,101.8682
Xining-Lanzhou In Transit,36.4821,101.9132
Xining-Lanzhou In Transit,36.4371,101.9582
Xining-Lanzhou In Transit,36.3921,102.0032
Xining-Lanzhou In Transit,36.3471,102.0482
Xining-Lanzhou In Transit,36.3021,102.0932
Xining-Lanzhou In Transit,36.2571,102.1382
Xining-Lanzhou In Transit,36.2121,102.1832
Xining-Lanzhou In Transit,36.1671,102.2282
Xining-Lanzhou In Transit,36.1221,102.2732
Xining-Lanzhou In Transit,36.0771,102.3182
Xining-Lanzhou In Transit,36.0611,102.3632
Xining-Lanzhou In Transit,36.0611,102.4082
Xining-Lanzhou In Transit,36.0611,102.4532
Xining-Lanzhou In Transit,36.0611,102.4982
Xining-Lanzhou In Transit,36.0611,102.5432
Xining-Lanzhou In Transit,36.0611,102.5882
Xining-Lanzhou In Transit,36.0611,102.6332
Xining-Lanzhou In Transit,36.0611,102.6782
Xining-Lanzhou In Transit,36.0611,102.7232
Xining-Lanzhou In Transit,36.0611,102.7682
Xining-Lanzhou In Transit,36.0611,102.8132
Xining-Lanzhou In Transit,36.0611,102.8582
Xining-Lanzhou In Transit,36.0611,102.9032
Xining-Lanzhou In Transit,36.0611,102.9482
Xining-Lanzhou In Transit,36.0611,102.9932
Xining-Lanzhou In Transit,36.0611,103.0382
Xining-Lanzhou In Transit,36.0611,103.0832
Xining-Lanzhou In Transit,36.0611,103.1282
Xining-Lanzhou In Transit,36.0611,103.1732
Xining-Lanzhou In Transit,36.0611,103.2182
Xining-Lanzhou In Transit,36.0611,103.2632
Xining-Lanzhou In Transit,36.0611,103.3082
Xining-Lanzhou In Transit,36.0611,103.3532
Xining-Lanzhou In Transit,36.0611,103.3982
Xining-Lanzhou In Transit,36.0611,103.4432
Xining-Lanzhou In Transit,36.0611,103.4882
Xining-Lanzhou In Transit,36.0611,103.5332
Xining-Lanzhou In Transit,36.0611,103.5782
Xining-Lanzhou In Transit,36.0611,103.6232
Xining-Lanzhou In Transit,36.0611,103.6682
Xining-Lanzhou In Transit,36.0611,103.7132
Xining-Lanzhou In Transit,36.0611,103.7582
Xining-Lanzhou In Transit,36.0611,103.8032
Lanzhou,36.0611,103.8343
Lanzhou-Xi'an In Transit,36.0161,103.8793
Lanzhou-Xi'an In Transit,35.9711,103.9243
Lanzhou-Xi'an In Transit,35.9261,103.9693
Lanzhou-Xi'an In Transit,35.8811,104.0143
Lanzhou-Xi'an In Transit,35.8361,104.0593
Lanzhou-Xi'an In Transit,35.7911,104.1043
Lanzhou-Xi'an In Transit,35.7461,104.1493
Lanzhou-Xi'an In Transit,35.7011,104.1943
Lanzhou-Xi'an In Transit,35.6561,104.2393
Lanzhou-Xi'an In Transit,35.6111,104.2843
Lanzhou-Xi'an In Transit,35.5661,104.3293
Lanzhou-Xi'an In Transit,35.5211,104.3743
Lanzhou-Xi'an In Transit,35.4761,104.4193
Lanzhou-Xi'an In Transit,35.4311,104.4643
Lanzhou-Xi'an In Transit,35.3861,104.5093
Lanzhou-Xi'an In Transit,35.3411,104.5543
Lanzhou-Xi'an In Transit,35.2961,104.5993
Lanzhou-Xi'an In Transit,35.2511,104.6443
Lanzhou-Xi'an In Transit,35.2061,104.6893
Lanzhou-Xi'an In Transit,35.1611,104.7343
Lanzhou-Xi'an In Transit,35.1161,104.7793
Lanzhou-Xi'an In Transit,35.0711,104.8243
Lanzhou-Xi'an In Transit,35.0261,104.8693
Lanzhou-Xi'an In Transit,34.9811,104.9143
Lanzhou-Xi'an In Transit,34.9361,104.9593
Lanzhou-Xi'an In Transit,34.8911,105.0043
Lanzhou-Xi'an In Transit,34.8461,105.0493
Lanzhou-Xi'an In Transit,34.8011,105.0943
Lanzhou-Xi'an In Transit,34.7561,105.1393
Lanzhou-Xi'an In Transit,34.7111,105.1843
Lanzhou-Xi'an In Transit,34.6661,105.2293
Lanzhou-Xi'an In Transit,34.6211,105.2743
Lanzhou-Xi'an In Transit,34.5761,105.3193
Lanzhou-Xi'an In Transit,34.5311,105.3643
Lanzhou-Xi'an In Transit,34.4861,105.4093
Lanzhou-Xi'an In Transit,34.4411,105.4543
Lanzhou-Xi'an In Transit,34.3961,105.4993
Lanzhou-Xi'an In Transit,34.3511,105.5443
Lanzhou-Xi'an In Transit,34.3416,105.5893
Lanzhou-Xi'an In Transit,34.3416,105.6343
Lanzhou-Xi'an In Transit,34.3416,105.6793
Lanzhou-Xi'an In Transit,34.3416,105.7243
Lanzhou-Xi'an In Transit,34.3416,105.7693
Lanzhou-Xi'an In Transit,34.3416,105.8143
Lanzhou-Xi'an In Transit,34.3416,105.8593
Lanzhou-Xi'an In Transit,34.3416,105.9043
Lanzhou-Xi'an In Transit,34.3416,105.9493
Lanzhou-Xi'an In Transit,34.3416,105.9943
Lanzhou-Xi'an In Transit,34.3416,106.0393
Lanzhou-Xi'an In Transit,34.3416,106.0843
Lanzhou-Xi'an In Transit,34.3416,106.1293
Lanzhou-Xi'an In Transit,34.3416,106.1743
Lanzhou-Xi'an In Transit,34.3416,106.2193
Lanzhou-Xi'an In Transit,34.3416,106.2643
Lanzhou-Xi'an In Transit,34.3416,106.3093
Lanzhou-Xi'an In Transit,34.3416,106.3543
Lanzhou-Xi'an In Transit,34.3416,106.3993
Lanzhou-Xi'an In Transit,34.3416,106.4443
Lanzhou-Xi'an In Transit,34.3416,106.4893
Lanzhou-Xi'an In Transit,34.3416,106.5343
Lanzhou-Xi'an In Transit,34.3416,106.5793
Lanzhou-Xi'an In Transit,34.3416,106.6243
Lanzhou-Xi'an In Transit,34.3416,106.6693
Lanzhou-Xi'an In Transit,34.3416,106.7143
Lanzhou-Xi'an In Transit,34.3416,106.7593
Lanzhou-Xi'an In Transit,34.3416,106.8043
Lanzhou-Xi'an In Transit,34.3416,106.8493
Lanzhou-Xi'an In Transit,34.3416,106.8943
Lanzhou-Xi'an In Transit,34.3416,106.9393
Lanzhou-Xi'an In Transit,34.3416,106.9843
Lanzhou-Xi'an In Transit,34.3416,107.0293
Lanzhou-Xi'an In Transit,34.3416,107.0743
Lanzhou-Xi'an In Transit,34.3416,107.1193
Lanzhou-Xi'an In Transit,34.3416,107.1643
Lanzhou-Xi'an In Transit,34.3416,107.2093
Lanzhou-Xi'an In Transit,34.3416,107.2543
Lanzhou-Xi'an In Transit,34.3416,107.2993
Lanzhou-Xi'an In Transit,34.3416,107.3443
Lanzhou-Xi'an In Transit,34.3416,107.3893
Lanzhou-Xi'an In Transit,34.3416,107.4343
Lanzhou-Xi'an In Transit,34.3416,107.4793
Lanzhou-Xi'an In Transit,34.3416,107.5243
Lanzhou-Xi'an In Transit,34.3416,107.5693
Lanzhou-Xi'an In Transit,34.3416,107.6143
Lanzhou-Xi'an In Transit,34.3416,107.6593
Lanzhou-Xi'an In Transit,34.3416,107.7043
Lanzhou-Xi'an In Transit,34.3416,107.7493
Lanzhou-Xi'an In Transit,34.3416,107.7943
Lanzhou-Xi'an In Transit,34.3416,107.8393
Lanzhou-Xi'an In Transit,34.3416,107.8843
Lanzhou-Xi'an In Transit,34.3416,107.9293
Lanzhou-Xi'an In Transit,34.3416,107.9743
Lanzhou-Xi'an In Transit,34.3416,108.0193
Lanzhou-Xi'an In Transit,34.3416,108.0643
Lanzhou-Xi'an In Transit,34.3416,108.1093
Lanzhou-Xi'an In Transit,34.3416,108.1543
Lanzhou-Xi'an In Transit,34.3416,108.1993
Lanzhou-Xi'an In Transit,34.3416,108.2443
Lanzhou-Xi'an In Transit,34.3416,108.2893
Lanzhou-Xi'an In Transit,34.3416,108.3343
Lanzhou-Xi'an In Transit,34.3416,108.3793
Lanzhou-Xi'an In Transit,34.3416,108.4243
Lanzhou-Xi'an In Transit,34.3416,108.4693
Lanzhou-Xi'an In Transit,34.3416,108.5143
Lanzhou-Xi'an In Transit,34.3416,108.5593
Lanzhou-Xi'an In Transit,34.3416,108.6043
Lanzhou-Xi'an In Transit,34.3416,108.6493
Lanzhou-Xi'an In Transit,34.3416,108.6943
Lanzhou-Xi'an In Transit,34.3416,108.7393
Lanzhou-Xi'an In Transit,34.3416,108.7843
Lanzhou-Xi'an In Transit,34.3416,108.8293
Lanzhou-Xi'an In Transit,34.3416,108.8743
Lanzhou-Xi'an In Transit,34.3416,108.9193
Xi'an,34.3416,108.9398
Xi'an-Luoyang In Transit,34.3866,108.9848
Xi'an-Luoyang In Transit,34.4316,109.0298
Xi'an-Luoyang In Transit,34.4766,109.0748
Xi'an-Luoyang In Transit,34.5216,109.1198
Xi'an-Luoyang In Transit,34.5666,109.1648
Xi'an-Luoyang In Transit,34.6116,109.2098
Xi'an-Luoyang In Transit,34.6197,109.2548
Xi'an-Luoyang In Transit,34.6197,109.2998
Xi'an-Luoyang In Transit,34.6197,109.3448
Xi'an-Luoyang In Transit,34.6197,109.3898
Xi'an-Luoyang In Transit,34.6197,109.4348
Xi'an-Luoyang In Transit,34.6197,109.4798
Xi'an-Luoyang In Transit,34.6197,109.5248
Xi'an-Luoyang In Transit,34.6197,109.5698
Xi'an-Luoyang In Transit,34.6197,109.6148
Xi'an-Luoyang In Transit,34.6197,109.6598
Xi'an-Luoyang In Transit,34.6197,109.7048
Xi'an-Luoyang In Transit,34.6197,109.7498
Xi'an-Luoyang In Transit,34.6197,109.7948
Xi'an-Luoyang In Transit,34.6197,109.8398
Xi'an-Luoyang In Transit,34.6197,109.8848
Xi'an-Luoyang In Transit,34.6197,109.9298
Xi'an-Luoyang In Transit,34.6197,109.9748
Xi'an-Luoyang In Transit,34.6197,110.0198
Xi'an-Luoyang In Transit,34.6197,110.0648
Xi'an-Luoyang In Transit,34.6197,110.1098
Xi'an-Luoyang In Transit,34.6197,110.1548
Xi'an-Luoyang In Transit,34.6197,110.1998
Xi'an-Luoyang In Transit,34.6197,110.2448
Xi'an-Luoyang In Transit,34.6197,110.2898
Xi'an-Luoyang In Transit,34.6197,110.3348
Xi'an-Luoyang In Transit,34.6197,110.3798
Xi'an-Luoyang In Transit,34.6197,110.4248
Xi'an-Luoyang In Transit,34.6197,110.4698
Xi'an-Luoyang In Transit,34.6197,110.5148
Xi'an-Luoyang In Transit,34.6197,110.5598
Xi'an-Luoyang In Transit,34.6197,110.6048
Xi'an-Luoyang In Transit,34.6197,110.6498
Xi'an-Luoyang In Transit,34.6197,110.6948
Xi'an-Luoyang In Transit,34.6197,110.7398
Xi'an-Luoyang In Transit,34.6197,110.7848
