Station,Lat,Lon
Lanzhou-Chengdu In Transit,34.2161,104.0668
Lanzhou-Chengdu In Transit,34.1711,104.0668
Lanzhou-Chengdu In Transit,34.1261,104.0668
Lanzhou-Chengdu In Transit,34.0811,104.0668
Lanzhou-Chengdu In Transit,34.0361,104.0668
Lanzhou-Chengdu In Transit,33.9911,104.0668
Lanzhou-Chengdu In Transit,33.9461,104.0668
Lanzhou-Chengdu In Transit,33.9011,104.0668
Lanzhou-Chengdu In Transit,33.8561,104.0668
Lanzhou-Chengdu In Transit,33.8111,104.0668
Lanzhou-Chengdu In Transit,33.7661,104.0668
Lanzhou-Chengdu In Transit,33.7211,104.0668
Lanzhou-Chengdu In Transit,33.6761,104.0668
Lanzhou-Chengdu In Transit,33.6311,104.0668
Lanzhou-Chengdu In Transit,33.5861,104.0668
Lanzhou-Chengdu In Transit,33.5411,104.0668
Lanzhou-Chengdu In Transit,33.4961,104.0668
Lanzhou-Chengdu In Transit,33.4511,104.0668
Lanzhou-Chengdu In Transit,33.4061,104.0668
Lanzhou-Chengdu In Transit,33.3611,104.0668
Lanzhou-Chengdu In Transit,33.3161,104.0668
Lanzhou-Chengdu In Transit,33.2711,104.0668
Lanzhou-Chengdu In Transit,33.2261,104.0668
Lanzhou-Chengdu In Transit,33.1811,104.0668
Lanzhou-Chengdu In Transit,33.1361,104.0668
Lanzhou-Chengdu In Transit,33.0911,104.0668
Lanzhou-Chengdu In Transit,33.0461,104.0668
Lanzhou-Chengdu In Transit,33.0011,104.0668
Lanzhou-Chengdu In Transit,32.9561,104.0668
Lanzhou-Chengdu In Transit,32.9111,104.0668
Lanzhou-Chengdu In Transit,32.8661,104.0668
Lanzhou-Chengdu In Transit,32.8211,104.0668
Lanzhou-Chengdu In Transit,32.7761,104.0668
Lanzhou-Chengdu In Transit,32.7311,104.0668
Lanzhou-Chengdu In Transit,32.6861,104.0668
Lanzhou-Chengdu In Transit,32.6411,104.0668
Lanzhou-Chengdu In Transit,32.5961,104.0668
Lanzhou-Chengdu In Transit,32.5511,104.0668
Lanzhou-Chengdu In Transit,32.5061,104.0668
Lanzhou-Chengdu In Transit,32.4611,104.0668
Lanzhou-Chengdu In Transit,32.4161,104.0668
Lanzhou-Chengdu In Transit,32.3711,104.0668
Lanzhou-Chengdu In Transit,32.3261,104.0668
Lanzhou-Chengdu In Transit,32.2811,104.0668
Lanzhou-Chengdu In Transit,32.2361,104.0668
Lanzhou-Chengdu In Transit,32.1911,104.0668
Lanzhou-Chengdu In Transit,32.1461,104.0668
Lanzhou-Chengdu In Transit,32.1011,104.0668
Lanzhou-Chengdu In Transit,32.0561,104.0668
Lanzhou-Chengdu In Transit,32.0111,104.0668
Lanzhou-Chengdu In Transit,31.9661,104.0668
Lanzhou-Chengdu In Transit,31.9211,104.0668
Lanzhou-Chengdu In Transit,31.8761,104.0668
Lanzhou-Chengdu In Transit,31.8311,104.0668
Lanzhou-Chengdu In Transit,31.7861,104.0668
Lanzhou-Chengdu In Transit,31.7411,104.0668
Lanzhou-Chengdu In Transit,31.6961,104.0668
Lanzhou-Chengdu In Transit,31.6511,104.0668
Lanzhou-Chengdu In Transit,31.6061,104.0668
Lanzhou-Chengdu In Transit,31.5611,104.0668
Lanzhou-Chengdu In Transit,31.5161,104.0668
Lanzhou-Chengdu In Transit,31.4711,104.0668
Lanzhou-Chengdu In Transit,31.4261,104.0668
Lanzhou-Chengdu In Transit,31.3811,104.0668
Lanzhou-Chengdu In Transit,31.3361,104.0668
Lanzhou-Chengdu In Transit,31.2911,104.0668
Lanzhou-Chengdu In Transit,31.2461,104.0668
Lanzhou-Chengdu In Transit,31.2011,104.0668
Lanzhou-Chengdu In Transit,31.1561,104.0668
Lanzhou-Chengdu In Transit,31.1111,104.0668
Lanzhou-Chengdu In Transit,31.0661,104.0668
Lanzhou-Chengdu In Transit,31.0211,104.0668
Lanzhou-Chengdu In Transit,30.9761,104.0668
Lanzhou-Chengdu In Transit,30.9311,104.0668
Lanzhou-Chengdu In Transit,30.8861,104.0668
Lanzhou-Chengdu In Transit,30.8411,104.0668
Lanzhou-Chengdu In Transit,30.7961,104.0668
Lanzhou-Chengdu In Transit,30.7511,104.0668
Lanzhou-Chengdu In Transit,30.7061,104.0668
Lanzhou-Chengdu In Transit,30.6611,104.0668
Lanzhou-Chengdu In Transit,30.6161,104.0668
Chengdu,30.5728,104.0668
Chengdu-Chongqing In Transit,30.5278,104.1118
Chengdu-Chongqing In Transit,30.4828,104.1568
Chengdu-Chongqing In Transit,30.4378,104.2018
Chengdu-Chongqing In Transit,30.3928,104.2468
Chengdu-Chongqing In Transit,30.3478,104.2918
Chengdu-Chongqing In Transit,30.3028,104.3368
Chengdu-Chongqing In Transit,30.2578,104.3818
Chengdu-Chongqing In Transit,30.2128,104.4268
Chengdu-Chongqing In Transit,30.1678,104.4718
Chengdu-Chongqing In Transit,30.1228,104.5168
Chengdu-Chongqing In Transit,30.0778,104.5618
Chengdu-Chongqing In Transit,30.0328,104.6068
Chengdu-Chongqing In Transit,29.9878,104.6518
Chengdu-Chongqing In Transit,29.9428,104.6968
Chengdu-Chongqing In Transit,29.8978,104.7418
Chengdu-Chongqing In Transit,29.8528,104.7868
Chengdu-Chongqing In Transit,29.8078,104.8318
Chengdu-Chongqing In Transit,29.7628,104.8768
Chengdu-Chongqing In Transit,29.7178,104.9218
Chengdu-Chongqing In Transit,29.6728,104.9668
Chengdu-Chongqing In Transit,29.6278,105.0118
Chengdu-Chongqing In Transit,29.5828,105.0568
Chengdu-Chongqing In Transit,29.563,105.1018
Chengdu-Chongqing In Transit,29.563,105.1468
Chengdu-Chongqing In Transit,29.563,105.1918
Chengdu-Chongqing In Transit,29.563,105.2368
Chengdu-Chongqing In Transit,29.563,105.2818
Chengdu-Chongqing In Transit,29.563,105.3268
Chengdu-Chongqing In Transit,29.563,105.3718
Chengdu-Chongqing In Transit,29.563,105.4168
Chengdu-Chongqing In Transit,29.563,105.4618
Chengdu-Chongqing In Transit,29.563,105.5068
Chengdu-Chongqing In Transit,29.563,105.5518
Chengdu-Chongqing In Transit,29.563,105.5968
Chengdu-Chongqing In Transit,29.563,105.6418
Chengdu-Chongqing In Transit,29.563,105.6868
Chengdu-Chongqing In Transit,29.563,105.7318
Chengdu-Chongqing In Transit,29.563,105.7768
Chengdu-Chongqing In Transit,29.563,105.8218
Chengdu-Chongqing In Transit,29.563,105.8668
Chengdu-Chongqing In Transit,29.563,105.9118
Chengdu-Chongqing In Transit,29.563,105.9568
Chengdu-Chongqing In Transit,29.563,106.0018
Chengdu-Chongqing In Transit,29.563,106.0468
Chengdu-Chongqing In Transit,29.563,106.0918
Chengdu-Chongqing In Transit,29.563,106.1368
Chengdu-Chongqing In Transit,29.563,106.1818
Chengdu-Chongqing In Transit,29.563,106.2268
Chengdu-Chongqing In Transit,29.563,106.2718
Chengdu-Chongqing In Transit,29.563,106.3168
Chengdu-Chongqing In Transit,29.563,106.3618
Chengdu-Chongqing In Transit,29.563,106.4068
Chengdu-Chongqing In Transit,29.563,106.4518
Chengdu-Chongqing In Transit,29.563,106.4968
Chengdu-Chongqing In Transit,29.563,106.5418
Chongqing,29.563,106.5516
Chongqing-Guiyang In Transit,29.518,106.5966
Chongqing-Guiyang In Transit,29.473,106.6302
Chongqing-Guiyang In Transit,29.428,106.6302
Chongqing-Guiyang In Transit,29.383,106.6302
Chongqing-Guiyang In Transit,29.338,106.6302
Chongqing-Guiyang In Transit,29.293,106.6302
Chongqing-Guiyang In Transit,29.248,106.6302
Chongqing-Guiyang In Transit,29.203,106.6302
Chongqing-Guiyang In Transit,29.158,106.6302
Chongqing-Guiyang In Transit,29.113,106.6302
Chongqing-Guiyang In Transit,29.068,106.6302
Chongqing-Guiyang In Transit,29.023,106.6302
Chongqing-Guiyang In Transit,28.978,106.6302
Chongqing-Guiyang In Transit,28.933,106.6302
Chongqing-Guiyang In Transit,28.888,106.6302
Chongqing-Guiyang In Transit,28.843,106.6302
Chongqing-Guiyang In Transit,28.798,106.6302
Chongqing-Guiyang In Transit,28.753,106.6302
Chongqing-Guiyang In Transit,28.708,106.6302
Chongqing-Guiyang In Transit,28.663,106.6302
Chongqing-Guiyang In Transit,28.618,106.6302
Chongqing-Guiyang In Transit,28.573,106.6302
Chongqing-Guiyang In Transit,28.528,106.6302
Chongqing-Guiyang In Transit,28.483,106.6302
Chongqing-Guiyang In Transit,28.438,106.6302
Chongqing-Guiyang In Transit,28.393,106.6302
Chongqing-Guiyang In Transit,28.348,106.6302
Chongqing-Guiyang In Transit,28.303,106.6302
Chongqing-Guiyang In Transit,28.258,106.6302
Chongqing-Guiyang In Transit,28.213,106.6302
Chongqing-Guiyang In Transit,28.168,106.6302
Chongqing-Guiyang In Transit,28.123,106.6302
Chongqing-Guiyang In Transit,28.078,106.6302
Chongqing-Guiyang In Transit,28.033,106.6302
Chongqing-Guiyang In Transit,27.988,106.6302
Chongqing-Guiyang In Transit,27.943,106.6302
Chongqing-Guiyang In Transit,27.898,106.6302
Chongqing-Guiyang In Transit,27.853,106.6302
Chongqing-Guiyang In Transit,27.808,106.6302
Chongqing-Guiyang In Transit,27.763,106.6302
Chongqing-Guiyang In Transit,27.718,106.6302
Chongqing-Guiyang In Transit,27.673,106.6302
Chongqing-Guiyang In Transit,27.628,106.6302
Chongqing-Guiyang In Transit,27.583,106.6302
Chongqing-Guiyang In Transit,27.538,106.6302
Chongqing-Guiyang In Transit,27.493,106.6302
Chongqing-Guiyang In Transit,27.448,106.6302
Chongqing-Guiyang In Transit,27.403,106.6302
Chongqing-Guiyang In Transit,27.358,106.6302
Chongqing-Guiyang In Transit,27.313,106.6302
Chongqing-Guiyang In Transit,27.268,106.6302
Chongqing-Guiyang In Transit,27.223,106.6302
Chongqing-Guiyang In Transit,27.178,106.6302
Chongqing-Guiyang In Transit,27.133,106.6302
Chongqing-Guiyang In Transit,27.088,106.6302
Chongqing-Guiyang In Transit,27.043,106.6302
Chongqing-Guiyang In Transit,26.998,106.6302
Chongqing-Guiyang In Transit,26.953,106.6302
Chongqing-Guiyang In Transit,26.908,106.6302
Chongqing-Guiyang In Transit,26.863,106.6302
Chongqing-Guiyang In Transit,26.818,106.6302
Chongqing-Guiyang In Transit,26.773,106.6302
Chongqing-Guiyang In Transit,26.728,106.6302
Chongqing-Guiyang In Transit,26.683,106.6302
Guiyang,26.647,106.6302
Guiyang-Guangzhou In Transit,26.602,106.6752
Guiyang-Guangzhou In Transit,26.557,106.7202
Guiyang-Guangzhou In Transit,26.512,106.7652
Guiyang-Guangzhou In Transit,26.467,106.8102
Guiyang-Guangzhou In Transit,26.422,106.8552
Guiyang-Guangzhou In Transit,26.377,106.9002
Guiyang-Guangzhou In Transit,26.332,106.9452
Guiyang-Guangzhou In Transit,26.287,106.9902
Guiyang-Guangzhou In Transit,26.242,107.0352
Guiyang-Guangzhou In Transit,26.197,107.0802
Guiyang-Guangzhou In Transit,26.152,107.1252
Guiyang-Guangzhou In Transit,26.107,107.1702
Guiyang-Guangzhou In Transit,26.062,107.2152
Guiyang-Guangzhou In Transit,26.017,107.2602
Guiyang-Guangzhou In Transit,25.972,107.3052
Guiyang-Guangzhou In Transit,25.927,107.3502
Guiyang-Guangzhou In Transit,25.882,107.3952
Guiyang-Guangzhou In Transit,25.837,107.4402
Guiyang-Guangzhou In Transit,25.792,107.4852
Guiyang-Guangzhou In Transit,25.747,107.5302
Guiyang-Guangzhou In Transit,25.702,107.5752
Guiyang-Guangzhou In Transit,25.657,107.6202
Guiyang-Guangzhou In Transit,25.612,107.6652
Guiyang-Guangzhou In Transit,25.567,107.7102
Guiyang-Guangzhou In Transit,25.522,107.7552
Guiyang-Guangzhou In Transit,25.477,107.8002
Guiyang-Guangzhou In Transit,25.432,107.8452
Guiyang-Guangzhou In Transit,25.387,107.8902
Guiyang-Guangzhou In Transit,25.342,107.9352
Guiyang-Guangzhou In Transit,25.297,107.9802
Guiyang-Guangzhou In Transit,25.252,108.0252
Guiyang-Guangzhou In Transit,25.207,108.0702
Guiyang-Guangzhou In Transit,25.162,108.1152
Guiyang-Guangzhou In Transit,25.117,108.1602
Guiyang-Guangzhou In Transit,25.072,108.2052
Guiyang-Guangzhou In Transit,25.027,108.2502
Guiyang-Guangzhou In Transit,24.982,108.2952
Guiyang-Guangzhou In Transit,24.937,108.3402
Guiyang-Guangzhou In Transit,24.892,108.3852
Guiyang-Guangzhou In Transit,24.847,108.4302
Guiyang-Guangzhou In Transit,24.802,108.4752
Guiyang-Guangzhou In Transit,24.757,108.5202
Guiyang-Guangzhou In Transit,24.712,108.5652
Guiyang-Guangzhou In Transit,24.667,108.6102
Guiyang-Guangzhou In Transit,24.622,108.6552
Guiyang-Guangzhou In Transit,24.577,108.7002
Guiyang-Guangzhou In Transit,24.532,108.7452
Guiyang-Guangzhou In Transit,24.487,108.7902
Guiyang-Guangzhou In Transit,24.442,108.8352
Guiyang-Guangzhou In Transit,24.397,108.8802
Guiyang-Guangzhou In Transit,24.352,108.9252
Guiyang-Guangzhou In Transit,24.307,108.9702
Guiyang-Guangzhou In Transit,24.262,109.0152
Guiyang-Guangzhou In Transit,24.217,109.0602
Guiyang-Guangzhou In Transit,24.172,109.1052
Guiyang-Guangzhou In Transit,24.127,109.1502
Guiyang-Guangzhou In Transit,24.082,109.1952
Guiyang-Guangzhou In Transit,24.037,109.2402
Guiyang-Guangzhou In Transit,23.992,109.2852
Guiyang-Guangzhou In Transit,23.947,109.3302
Guiyang-Guangzhou In Transit,23.902,109.3752
Guiyang-Guangzhou In Transit,23.857,109.4202
Guiyang-Guangzhou In Transit,23.812,109.4652
Guiyang-Guangzhou In Transit,23.767,109.5102
Guiyang-Guangzhou In Transit,23.722,109.5552
Guiyang-Guangzhou In Transit,23.677,109.6002
Guiyang-Guangzhou In Transit,23.632,109.6452
Guiyang-Guangzhou In Transit,23.587,109.6902
Guiyang-Guangzhou In Transit,23.542,109.7352
Guiyang-Guangzhou In Transit,23.497,109.7802
Guiyang-Guangzhou In Transit,23.452,109.8252
Guiyang-Guangzhou In Transit,23.407,109.8702
Guiyang-Guangzhou In Transit,23.362,109.9152
Guiyang-Guangzhou In Transit,23.317,109.9602
Guiyang-Guangzhou In Transit,23.272,110.0052
Guiyang-Guangzhou In Transit,23.227,110.0502
Guiyang-Guangzhou In Transit,23.182,110.0952
Guiyang-Guangzhou In Transit,23.137,110.1402
Guiyang-Guangzhou In Transit,23.1291,110.1852
Guiyang-Guangzhou In Transit,23.1291,110.2302
Guiyang-Guangzhou In Transit,23.1291,110.2752
Guiyang-Guangzhou In Transit,23.1291,110.3202
Guiyang-Guangzhou In Transit,23.1291,110.3652
Guiyang-Guangzhou In Transit,23.1291,110.4102
Guiyang-Guangzhou In Transit,23.1291,110.4552
Guiyang-Guangzhou In Transit,23.1291,110.5002
Guiyang-Guangzhou In Transit,23.1291,110.5452
Guiyang-Guangzhou In Transit,23.1291,110.5902
Guiyang-Guangzhou In Transit,23.1291,110.6352
Guiyang-Guangzhou In Transit,23.1291,110.6802
Guiyang-Guangzhou In Transit,23.1291,110.7252
Guiyang-Guangzhou In Transit,23.1291,110.7702
Guiyang-Guangzhou In Transit,23.1291,110.8152
Guiyang-Guangzhou In Transit,23.1291,110.8602
Guiyang-Guangzhou In Transit,23.1291,110.9052
Guiyang-Guangzhou In Transit,23.1291,110.9502
Guiyang-Guangzhou In Transit,23.1291,110.9952
Guiyang-Guangzhou In Transit,23.1291,111.0402
Guiyang-Guangzhou In Transit,23.1291,111.0852
Guiyang-Guangzhou In Transit,23.1291,111.1302
Guiyang-Guangzhou In Transit,23.1291,111.1752
Guiyang-Guangzhou In Transit,23.1291,111.2202
Guiyang-Guangzhou In Transit,23.1291,111.2652
Guiyang-Guangzhou In Transit,23.1291,111.3102
Guiyang-Guangzhou In Transit,23.1291,111.3552
Guiyang-Guangzhou In Transit,23.1291,111.4002
Guiyang-Guangzhou In Transit,23.1291,111.4452
Guiyang-Guangzhou In Transit,23.1291,111.4902
Guiyang-Guangzhou In Transit,23.1291,111.5352
Guiyang-Guangzhou In Transit,23.1291,111.5802
Guiyang-Guangzhou In Transit,23.1291,111.6252
Guiyang-Guangzhou In Transit,23.1291,111.6702
Guiyang-Guangzhou In Transit,23.1291,111.7152
Guiyang-Guangzhou In Transit,23.1291,111.7602
Guiyang-Guangzhou In Transit,23.1291,111.8052
Guiyang-Guangzhou In Transit,23.1291,111.8502
Guiyang-Guangzhou In Transit,23.1291,111.8952
Guiyang-Guangzhou In Transit,23.1291,111.9402
Guiyang-Guangzhou In Transit,23.1291,111.9852
Guiyang-Guangzhou In Transit,23.1291,112.0302
Guiyang-Guangzhou In Transit,23.1291,112.0752
Guiyang-Guangzhou In Transit,23.1291,112.1202
Guiyang-Guangzhou In Transit,23.1291,112.1652
Guiyang-Guangzhou In Transit,23.1291,112.2102
Guiyang-Guangzhou In Transit,23.1291,112.2552
Guiyang-Guangzhou In Transit,23.1291,112.3002
Guiyang-Guangzhou In Transit,23.1291,112.3452
Guiyang-Guangzhou In Transit,23.1291,112.3902
Guiyang-Guangzhou In Transit,23.1291,112.4352
Guiyang-Guangzhou In Transit,23.1291,112.4802
Guiyang-Guangzhou In Transit,23.1291,112.5252
Guiyang-Guangzhou In Transit,23.1291,112.5702
Guiyang-Guangzhou In Transit,23.1291,112.6152
Guiyang-Guangzhou In Transit,23.1291,112.6602
Guiyang-Guangzhou In Transit,23.1291,112.7052
Guiyang-Guangzhou In Transit,23.1291,112.7502
Guiyang-Guangzhou In Transit,23.1291,112.7952
Guiyang-Guangzhou In Transit,23.1291,112.8402
Guiyang-Guangzhou In Transit,23.1291,112.8852
Guiyang-Guangzhou In Transit,23.1291,112.9302
Guiyang-Guangzhou In Transit,23.1291,112.9752
Guiyang-Guangzhou In Transit,23.1291,113.0202
Guiyang-Guangzhou In Transit,23.1291,113.0652
Guiyang-Guangzhou In Transit,23.1291,113.1102
Guiyang-Guangzhou In Transit,23.1291,113.1552
Guiyang-Guangzhou In Transit,23.1291,113.2002
Guiyang-Guangzhou In Transit,23.1291,113.2452
Guangzhou,23.1291,113.2644
