Station,Lat,Lon
Nanchang-Ganzhou In Transit,26.745,114.93
Nanchang-Ganzhou In Transit,26.7,114.93
Nanchang-Ganzhou In Transit,26.655,114.93
Nanchang-Ganzhou In Transit,26.61,114.93
Nanchang-Ganzhou In Transit,26.565,114.93
Nanchang-Ganzhou In Transit,26.52,114.93
Nanchang-Ganzhou In Transit,26.475,114.93
Nanchang-Ganzhou In Transit,26.43,114.93
Nanchang-Ganzhou In Transit,26.385,114.93
Nanchang-Ganzhou In Transit,26.34,114.93
Nanchang-Ganzhou In Transit,26.295,114.93
Nanchang-Ganzhou In Transit,26.25,114.93
Nanchang-Ganzhou In Transit,26.205,114.93
Nanchang-Ganzhou In Transit,26.16,114.93
Nanchang-Ganzhou In Transit,26.115,114.93
Nanchang-Ganzhou In Transit,26.07,114.93
Nanchang-Ganzhou In Transit,26.025,114.93
Nanchang-Ganzhou In Transit,25.98,114.93
Nanchang-Ganzhou In Transit,25.935,114.93
Nanchang-Ganzhou In Transit,25.89,114.93
Nanchang-Ganzhou In Transit,25.845,114.93
Ganzhou,25.83,114.93
Ganzhou-Shenzhen In Transit,25.785,114.885
Ganzhou-Shenzhen In Transit,25.74,114.84
Ganzhou-Shenzhen In Transit,25.695,114.795
Ganzhou-Shenzhen In Transit,25.65,114.75
Ganzhou-Shenzhen In Transit,25.605,114.705
Ganzhou-Shenzhen In Transit,25.56,114.66
Ganzhou-Shenzhen In Transit,25.515,114.615
Ganzhou-Shenzhen In Transit,25.47,114.57
Ganzhou-Shenzhen In Transit,25.425,114.525
Ganzhou-Shenzhen In Transit,25.38,114.48
Ganzhou-Shenzhen In Transit,25.335,114.435
Ganzhou-Shenzhen In Transit,25.29,114.39
Ganzhou-Shenzhen In Transit,25.245,114.345
Ganzhou-Shenzhen In Transit,25.2,114.3
Ganzhou-Shenzhen In Transit,25.155,114.255
Ganzhou-Shenzhen In Transit,25.11,114.21
Ganzhou-Shenzhen In Transit,25.065,114.165
Ganzhou-Shenzhen In Transit,25.02,114.12
Ganzhou-Shenzhen In Transit,24.975,114.075
Ganzhou-Shenzhen In Transit,24.93,114.06
Ganzhou-Shenzhen In Transit,24.885,114.06
Ganzhou-Shenzhen In Transit,24.84,114.06
Ganzhou-Shenzhen In Transit,24.795,114.06
Ganzhou-Shenzhen In Transit,24.75,114.06
Ganzhou-Shenzhen In Transit,24.705,114.06
Ganzhou-Shenzhen In Transit,24.66,114.06
Ganzhou-Shenzhen In Transit,24.615,114.06
Ganzhou-Shenzhen In Transit,24.57,114.06
Ganzhou-Shenzhen In Transit,24.525,114.06
Ganzhou-Shenzhen In Transit,24.48,114.06
Ganzhou-Shenzhen In Transit,24.435,114.06
Ganzhou-Shenzhen In Transit,24.39,114.06
Ganzhou-Shenzhen In Transit,24.345,114.06
Ganzhou-Shenzhen In Transit,24.3,114.06
Ganzhou-Shenzhen In Transit,24.255,114.06
Ganzhou-Shenzhen In Transit,24.21,114.06
Ganzhou-Shenzhen In Transit,24.165,114.06
Ganzhou-Shenzhen In Transit,24.12,114.06
Ganzhou-Shenzhen In Transit,24.075,114.06
Ganzhou-Shenzhen In Transit,24.03,114.06
Ganzhou-Shenzhen In Transit,23.985,114.06
Ganzhou-Shenzhen In Transit,23.94,114.06
Ganzhou-Shenzhen In Transit,23.895,114.06
Ganzhou-Shenzhen In Transit,23.85,114.06
Ganzhou-Shenzhen In Transit,23.805,114.06
Ganzhou-Shenzhen In Transit,23.76,114.06
Ganzhou-Shenzhen In Transit,23.715,114.06
Ganzhou-Shenzhen In Transit,23.67,114.06
Ganzhou-Shenzhen In Transit,23.625,114.06
Ganzhou-Shenzhen In Transit,23.58,114.06
Ganzhou-Shenzhen In Transit,23.535,114.06
Ganzhou-Shenzhen In Transit,23.49,114.06
Ganzhou-Shenzhen In Transit,23.445,114.06
Ganzhou-Shenzhen In Transit,23.4,114.06
Ganzhou-Shenzhen In Transit,23.355,114.06
Ganzhou-Shenzhen In Transit,23.31,114.06
Ganzhou-Shenzhen In Transit,23.265,114.06
Ganzhou-Shenzhen In Transit,23.22,114.06
Ganzhou-Shenzhen In Transit,23.175,114.06
Ganzhou-Shenzhen In Transit,23.13,114.06
Ganzhou-Shenzhen In Transit,23.085,114.06
Ganzhou-Shenzhen In Transit,23.04,114.06
Ganzhou-Shenzhen In Transit,22.995,114.06
Ganzhou-Shenzhen In Transit,22.95,114.06
Ganzhou-Shenzhen In Transit,22.905,114.06
Ganzhou-Shenzhen In Transit,22.86,114.06
Ganzhou-Shenzhen In Transit,22.815,114.06
Ganzhou-Shenzhen In Transit,22.77,114.06
Ganzhou-Shenzhen In Transit,22.725,114.06
Ganzhou-Shenzhen In Transit,22.68,114.06
Ganzhou-Shenzhen In Transit,22.635,114.06
Ganzhou-Shenzhen In Transit,22.59,114.06
Ganzhou-Shenzhen In Transit,22.545,114.06
Shenzhen,22.54,114.06
Shenzhen-Hong Kong Kowloon In Transit,22.495,114.105
Shenzhen-Hong Kong Kowloon In Transit,22.45,114.15
Shenzhen-Hong Kong Kowloon In Transit,22.405,114.17
Shenzhen-Hong Kong Kowloon In Transit,22.36,114.17
Shenzhen-Hong Kong Kowloon In Transit,22.315,114.17
Hong Kong Kowloon,22.31,114.17
