Station,Lat,Lon
Taiyuan-Yinchuan In Transit,38.4872,110.0739
Taiyuan-Yinchuan In Transit,38.4872,110.0289
Taiyuan-Yinchuan In Transit,38.4872,109.9839
Taiyuan-Yinchuan In Transit,38.4872,109.9389
Taiyuan-Yinchuan In Transit,38.4872,109.8939
Taiyuan-Yinchuan In Transit,38.4872,109.8489
Taiyuan-Yinchuan In Transit,38.4872,109.8039
Taiyuan-Yinchuan In Transit,38.4872,109.7589
Taiyuan-Yinchuan In Transit,38.4872,109.7139
Taiyuan-Yinchuan In Transit,38.4872,109.6689
Taiyuan-Yinchuan In Transit,38.4872,109.6239
Taiyuan-Yinchuan In Transit,38.4872,109.5789
Taiyuan-Yinchuan In Transit,38.4872,109.5339
Taiyuan-Yinchuan In Transit,38.4872,109.4889
Taiyuan-Yinchuan In Transit,38.4872,109.4439
Taiyuan-Yinchuan In Transit,38.4872,109.3989
Taiyuan-Yinchuan In Transit,38.4872,109.3539
Taiyuan-Yinchuan In Transit,38.4872,109.3089
Taiyuan-Yinchuan In Transit,38.4872,109.2639
Taiyuan-Yinchuan In Transit,38.4872,109.2189
Taiyuan-Yinchuan In Transit,38.4872,109.1739
Taiyuan-Yinchuan In Transit,38.4872,109.1289
Taiyuan-Yinchuan In Transit,38.4872,109.0839
Taiyuan-Yinchuan In Transit,38.4872,109.0389
Taiyuan-Yinchuan In Transit,38.4872,108.9939
Taiyuan-Yinchuan In Transit,38.4872,108.9489
Taiyuan-Yinchuan In Transit,38.4872,108.9039
Taiyuan-Yinchuan In Transit,38.4872,108.8589
Taiyuan-Yinchuan In Transit,38.4872,108.8139
Taiyuan-Yinchuan In Transit,38.4872,108.7689
Taiyuan-Yinchuan In Transit,38.4872,108.7239
Taiyuan-Yinchuan In Transit,38.4872,108.6789
Taiyuan-Yinchuan In Transit,38.4872,108.6339
Taiyuan-Yinchuan In Transit,38.4872,108.5889
Taiyuan-Yinchuan In Transit,38.4872,108.5439
Taiyuan-Yinchuan In Transit,38.4872,108.4989
Taiyuan-Yinchuan In Transit,38.4872,108.4539
Taiyuan-Yinchuan In Transit,38.4872,108.4089
Taiyuan-Yinchuan In Transit,38.4872,108.3639
Taiyuan-Yinchuan In Transit,38.4872,108.3189
Taiyuan-Yinchuan In Transit,38.4872,108.2739
Taiyuan-Yinchuan In Transit,38.4872,108.2289
Taiyuan-Yinchuan In Transit,38.4872,108.1839
Taiyuan-Yinchuan In Transit,38.4872,108.1389
Taiyuan-Yinchuan In Transit,38.4872,108.0939
Taiyuan-Yinchuan In Transit,38.4872,108.0489
Taiyuan-Yinchuan In Transit,38.4872,108.0039
Taiyuan-Yinchuan In Transit,38.4872,107.9589
Taiyuan-Yinchuan In Transit,38.4872,107.9139
Taiyuan-Yinchuan In Transit,38.4872,107.8689
Taiyuan-Yinchuan In Transit,38.4872,107.8239
Taiyuan-Yinchuan In Transit,38.4872,107.7789
Taiyuan-Yinchuan In Transit,38.4872,107.7339
Taiyuan-Yinchuan In Transit,38.4872,107.6889
Taiyuan-Yinchuan In Transit,38.4872,107.6439
Taiyuan-Yinchuan In Transit,38.4872,107.5989
Taiyuan-Yinchuan In Transit,38.4872,107.5539
Taiyuan-Yinchuan In Transit,38.4872,107.5089
Taiyuan-Yinchuan In Transit,38.4872,107.4639
Taiyuan-Yinchuan In Transit,38.4872,107.4189
Taiyuan-Yinchuan In Transit,38.4872,107.3739
Taiyuan-Yinchuan In Transit,38.4872,107.3289
Taiyuan-Yinchuan In Transit,38.4872,107.2839
Taiyuan-Yinchuan In Transit,38.4872,107.2389
Taiyuan-Yinchuan In Transit,38.4872,107.1939
Taiyuan-Yinchuan In Transit,38.4872,107.1489
Taiyuan-Yinchuan In Transit,38.4872,107.1039
Taiyuan-Yinchuan In Transit,38.4872,107.0589
Taiyuan-Yinchuan In Transit,38.4872,107.0139
Taiyuan-Yinchuan In Transit,38.4872,106.9689
Taiyuan-Yinchuan In Transit,38.4872,106.9239
Taiyuan-Yinchuan In Transit,38.4872,106.8789
Taiyuan-Yinchuan In Transit,38.4872,106.8339
Taiyuan-Yinchuan In Transit,38.4872,106.7889
Taiyuan-Yinchuan In Transit,38.4872,106.7439
Taiyuan-Yinchuan In Transit,38.4872,106.6989
Taiyuan-Yinchuan In Transit,38.4872,106.6539
Taiyuan-Yinchuan In Transit,38.4872,106.6089
Taiyuan-Yinchuan In Transit,38.4872,106.5639
Taiyuan-Yinchuan In Transit,38.4872,106.5189
Taiyuan-Yinchuan In Transit,38.4872,106.4739
Taiyuan-Yinchuan In Transit,38.4872,106.4289
Taiyuan-Yinchuan In Transit,38.4872,106.3839
Taiyuan-Yinchuan In Transit,38.4872,106.3389
Taiyuan-Yinchuan In Transit,38.4872,106.2939
Taiyuan-Yinchuan In Transit,38.4872,106.2489
Yinchuan,38.4872,106.2309
