Station,Lat,Lon
Hangzhou-Nanchang In Transit,29.1041,118.9851
Hangzhou-Nanchang In Transit,29.0591,118.9401
Hangzhou-Nanchang In Transit,29.0141,118.8951
Hangzhou-Nanchang In Transit,28.9691,118.8501
Hangzhou-Nanchang In Transit,28.9241,118.8051
Hangzhou-Nanchang In Transit,28.8791,118.7601
Hangzhou-Nanchang In Transit,28.8341,118.7151
Hangzhou-Nanchang In Transit,28.7891,118.6701
Hangzhou-Nanchang In Transit,28.7441,118.6251
Hangzhou-Nanchang In Transit,28.6991,118.5801
Hangzhou-Nanchang In Transit,28.682,118.5351
Hangzhou-Nanchang In Transit,28.682,118.4901
Hangzhou-Nanchang In Transit,28.682,118.4451
Hangzhou-Nanchang In Transit,28.682,118.4001
Hangzhou-Nanchang In Transit,28.682,118.3551
Hangzhou-Nanchang In Transit,28.682,118.3101
Hangzhou-Nanchang In Transit,28.682,118.2651
Hangzhou-Nanchang In Transit,28.682,118.2201
Hangzhou-Nanchang In Transit,28.682,118.1751
Hangzhou-Nanchang In Transit,28.682,118.1301
Hangzhou-Nanchang In Transit,28.682,118.0851
Hangzhou-Nanchang In Transit,28.682,118.0401
Hangzhou-Nanchang In Transit,28.682,117.9951
Hangzhou-Nanchang In Transit,28.682,117.9501
Hangzhou-Nanchang In Transit,28.682,117.9051
Hangzhou-Nanchang In Transit,28.682,117.8601
Hangzhou-Nanchang In Transit,28.682,117.8151
Hangzhou-Nanchang In Transit,28.682,117.7701
Hangzhou-Nanchang In Transit,28.682,117.7251
Hangzhou-Nanchang In Transit,28.682,117.6801
Hangzhou-Nanchang In Transit,28.682,117.6351
Hangzhou-Nanchang In Transit,28.682,117.5901
Hangzhou-Nanchang In Transit,28.682,117.5451
Hangzhou-Nanchang In Transit,28.682,117.5001
Hangzhou-Nanchang In Transit,28.682,117.4551
Hangzhou-Nanchang In Transit,28.682,117.4101
Hangzhou-Nanchang In Transit,28.682,117.3651
Hangzhou-Nanchang In Transit,28.682,117.3201
Hangzhou-Nanchang In Transit,28.682,117.2751
Hangzhou-Nanchang In Transit,28.682,117.2301
Hangzhou-Nanchang In Transit,28.682,117.1851
Hangzhou-Nanchang In Transit,28.682,117.1401
Hangzhou-Nanchang In Transit,28.682,117.0951
Hangzhou-Nanchang In Transit,28.682,117.0501
Hangzhou-Nanchang In Transit,28.682,117.0051
Hangzhou-Nanchang In Transit,28.682,116.9601
Hangzhou-Nanchang In Transit,28.682,116.9151
Hangzhou-Nanchang In Transit,28.682,116.8701
Hangzhou-Nanchang In Transit,28.682,116.8251
Hangzhou-Nanchang In Transit,28.682,116.7801
Hangzhou-Nanchang In Transit,28.682,116.7351
Hangzhou-Nanchang In Transit,28.682,116.6901
Hangzhou-Nanchang In Transit,28.682,116.6451
Hangzhou-Nanchang In Transit,28.682,116.6001
Hangzhou-Nanchang In Transit,28.682,116.5551
Hangzhou-Nanchang In Transit,28.682,116.5101
Hangzhou-Nanchang In Transit,28.682,116.4651
Hangzhou-Nanchang In Transit,28.682,116.4201
Hangzhou-Nanchang In Transit,28.682,116.3751
Hangzhou-Nanchang In Transit,28.682,116.3301
Hangzhou-Nanchang In Transit,28.682,116.2851
Hangzhou-Nanchang In Transit,28.682,116.2401
Hangzhou-Nanchang In Transit,28.682,116.1951
Hangzhou-Nanchang In Transit,28.682,116.1501
Hangzhou-Nanchang In Transit,28.682,116.1051
Hangzhou-Nanchang In Transit,28.682,116.0601
Hangzhou-Nanchang In Transit,28.682,116.0151
Hangzhou-Nanchang In Transit,28.682,115.9701
Hangzhou-Nanchang In Transit,28.682,115.9251
Hangzhou-Nanchang In Transit,28.682,115.8801
Nanchang,28.682,115.8579
Nanchang-Changsha In Transit,28.637,115.8129
Nanchang-Changsha In Transit,28.592,115.7679
Nanchang-Changsha In Transit,28.547,115.7229
Nanchang-Changsha In Transit,28.502,115.6779
Nanchang-Changsha In Transit,28.457,115.6329
Nanchang-Changsha In Transit,28.412,115.5879
Nanchang-Changsha In Transit,28.367,115.5429
Nanchang-Changsha In Transit,28.322,115.4979
Nanchang-Changsha In Transit,28.277,115.4529
Nanchang-Changsha In Transit,28.232,115.4079
Nanchang-Changsha In Transit,28.2282,115.3629
Nanchang-Changsha In Transit,28.2282,115.3179
Nanchang-Changsha In Transit,28.2282,115.2729
Nanchang-Changsha In Transit,28.2282,115.2279
Nanchang-Changsha In Transit,28.2282,115.1829
Nanchang-Changsha In Transit,28.2282,115.1379
Nanchang-Changsha In Transit,28.2282,115.0929
Nanchang-Changsha In Transit,28.2282,115.0479
Nanchang-Changsha In Transit,28.2282,115.0029
Nanchang-Changsha In Transit,28.2282,114.9579
Nanchang-Changsha In Transit,28.2282,114.9129
Nanchang-Changsha In Transit,28.2282,114.8679
Nanchang-Changsha In Transit,28.2282,114.8229
Nanchang-Changsha In Transit,28.2282,114.7779
Nanchang-Changsha In Transit,28.2282,114.7329
Nanchang-Changsha In Transit,28.2282,114.6879
Nanchang-Changsha In Transit,28.2282,114.6429
Nanchang-Changsha In Transit,28.2282,114.5979
Nanchang-Changsha In Transit,28.2282,114.5529
Nanchang-Changsha In Transit,28.2282,114.5079
Nanchang-Changsha In Transit,28.2282,114.4629
Nanchang-Changsha In Transit,28.2282,114.4179
Nanchang-Changsha In Transit,28.2282,114.3729
Nanchang-Changsha In Transit,28.2282,114.3279
Nanchang-Changsha In Transit,28.2282,114.2829
Nanchang-Changsha In Transit,28.2282,114.2379
Nanchang-Changsha In Transit,28.2282,114.1929
Nanchang-Changsha In Transit,28.2282,114.1479
Nanchang-Changsha In Transit,28.2282,114.1029
Nanchang-Changsha In Transit,28.2282,114.0579
Nanchang-Changsha In Transit,28.2282,114.0129
Nanchang-Changsha In Transit,28.2282,113.9679
Nanchang-Changsha In Transit,28.2282,113.9229
Nanchang-Changsha In Transit,28.2282,113.8779
Nanchang-Changsha In Transit,28.2282,113.8329
Nanchang-Changsha In Transit,28.2282,113.7879
Nanchang-Changsha In Transit,28.2282,113.7429
Nanchang-Changsha In Transit,28.2282,113.6979
Nanchang-Changsha In Transit,28.2282,113.6529
Nanchang-Changsha In Transit,28.2282,113.6079
Nanchang-Changsha In Transit,28.2282,113.5629
Nanchang-Changsha In Transit,28.2282,113.5179
Nanchang-Changsha In Transit,28.2282,113.4729
Nanchang-Changsha In Transit,28.2282,113.4279
Nanchang-Changsha In Transit,28.2282,113.3829
Nanchang-Changsha In Transit,28.2282,113.3379
Nanchang-Changsha In Transit,28.2282,113.2929
Nanchang-Changsha In Transit,28.2282,113.2479
Nanchang-Changsha In Transit,28.2282,113.2029
Nanchang-Changsha In Transit,28.2282,113.1579
Nanchang-Changsha In Transit,28.2282,113.1129
Nanchang-Changsha In Transit,28.2282,113.0679
Nanchang-Changsha In Transit,28.2282,113.0229
Nanchang-Changsha In Transit,28.2282,112.9779
Changsha,28.2282,112.9388
Changsha-Guiyang In Transit,28.1832,112.8938
Changsha-Guiyang In Transit,28.1382,112.8488
Changsha-Guiyang In Transit,28.0932,112.8038
Changsha-Guiyang In Transit,28.0482,112.7588
Changsha-Guiyang In Transit,28.0032,112.7138
Changsha-Guiyang In Transit,27.9582,112.6688
Changsha-Guiyang In Transit,27.9132,112.6238
Changsha-Guiyang In Transit,27.8682,112.5788
Changsha-Guiyang In Transit,27.8232,112.5338
Changsha-Guiyang In Transit,27.7782,112.4888
Changsha-Guiyang In Transit,27.7332,112.4438
Changsha-Guiyang In Transit,27.6882,112.3988
Changsha-Guiyang In Transit,27.6432,112.3538
Changsha-Guiyang In Transit,27.5982,112.3088
Changsha-Guiyang In Transit,27.5532,112.2638
Changsha-Guiyang In Transit,27.5082,112.2188
Changsha-Guiyang In Transit,27.4632,112.1738
Changsha-Guiyang In Transit,27.4182,112.1288
Changsha-Guiyang In Transit,27.3732,112.0838
Changsha-Guiyang In Transit,27.3282,112.0388
Changsha-Guiyang In Transit,27.2832,111.9938
Changsha-Guiyang In Transit,27.2382,111.9488
Changsha-Guiyang In Transit,27.1932,111.9038
Changsha-Guiyang In Transit,27.1482,111.8588
Changsha-Guiyang In Transit,27.1032,111.8138
Changsha-Guiyang In Transit,27.0582,111.7688
Changsha-Guiyang In Transit,27.0132,111.7238
Changsha-Guiyang In Transit,26.9682,111.6788
Changsha-Guiyang In Transit,26.9232,111.6338
Changsha-Guiyang In Transit,26.8782,111.5888
Changsha-Guiyang In Transit,26.8332,111.5438
Changsha-Guiyang In Transit,26.7882,111.4988
Changsha-Guiyang In Transit,26.7432,111.4538
Changsha-Guiyang In Transit,26.6982,111.4088
Changsha-Guiyang In Transit,26.6532,111.3638
Changsha-Guiyang In Transit,26.647,111.3188
Changsha-Guiyang In Transit,26.647,111.2738
Changsha-Guiyang In Transit,26.647,111.2288
Changsha-Guiyang In Transit,26.647,111.1838
Changsha-Guiyang In Transit,26.647,111.1388
Changsha-Guiyang In Transit,26.647,111.0938
Changsha-Guiyang In Transit,26.647,111.0488
Changsha-Guiyang In Transit,26.647,111.0038
Changsha-Guiyang In Transit,26.647,110.9588
Changsha-Guiyang In Transit,26.647,110.9138
Changsha-Guiyang In Transit,26.647,110.8688
Changsha-Guiyang In Transit,26.647,110.8238
Changsha-Guiyang In Transit,26.647,110.7788
Changsha-Guiyang In Transit,26.647,110.7338
Changsha-Guiyang In Transit,26.647,110.6888
Changsha-Guiyang In Transit,26.647,110.6438
Changsha-Guiyang In Transit,26.647,110.5988
Changsha-Guiyang In Transit,26.647,110.5538
Changsha-Guiyang In Transit,26.647,110.5088
Changsha-Guiyang In Transit,26.647,110.4638
Changsha-Guiyang In Transit,26.647,110.4188
Changsha-Guiyang In Transit,26.647,110.3738
Changsha-Guiyang In Transit,26.647,110.3288
Changsha-Guiyang In Transit,26.647,110.2838
Changsha-Guiyang In Transit,26.647,110.2388
Changsha-Guiyang In Transit,26.647,110.1938
Changsha-Guiyang In Transit,26.647,110.1488
Changsha-Guiyang In Transit,26.647,110.1038
Changsha-Guiyang In Transit,26.647,110.0588
Changsha-Guiyang In Transit,26.647,110.0138
Changsha-Guiyang In Transit,26.647,109.9688
Changsha-Guiyang In Transit,26.647,109.9238
Changsha-Guiyang In Transit,26.647,109.8788
Changsha-Guiyang In Transit,26.647,109.8338
Changsha-Guiyang In Transit,26.647,109.7888
Changsha-Guiyang In Transit,26.647,109.7438
Changsha-Guiyang In Transit,26.647,109.6988
Changsha-Guiyang In Transit,26.647,109.6538
Changsha-Guiyang In Transit,26.647,109.6088
Changsha-Guiyang In Transit,26.647,109.5638
Changsha-Guiyang In Transit,26.647,109.5188
Changsha-Guiyang In Transit,26.647,109.4738
Changsha-Guiyang In Transit,26.647,109.4288
Changsha-Guiyang In Transit,26.647,109.3838
Changsha-Guiyang In Transit,26.647,109.3388
Changsha-Guiyang In Transit,26.647,109.2938
Changsha-Guiyang In Transit,26.647,109.2488
Changsha-Guiyang In Transit,26.647,109.2038
Changsha-Guiyang In Transit,26.647,109.1588
Changsha-Guiyang In Transit,26.647,109.1138
Changsha-Guiyang In Transit,26.647,109.0688
Changsha-Guiyang In Transit,26.647,109.0238
Changsha-Guiyang In Transit,26.647,108.9788
Changsha-Guiyang In Transit,26.647,108.9338
Changsha-Guiyang In Transit,26.647,108.8888
Changsha-Guiyang In Transit,26.647,108.8438
Changsha-Guiyang In Transit,26.647,108.7988
Changsha-Guiyang In Transit,26.647,108.7538
Changsha-Guiyang In Transit,26.647,108.7088
Changsha-Guiyang In Transit,26.647,108.6638
Changsha-Guiyang In Transit,26.647,108.6188
Changsha-Guiyang In Transit,26.647,108.5738
Changsha-Guiyang In Transit,26.647,108.5288
Changsha-Guiyang In Transit,26.647,108.4838
Changsha-Guiyang In Transit,26.647,108.4388
Changsha-Guiyang In Transit,26.647,108.3938
Changsha-Guiyang In Transit,26.647,108.3488
Changsha-Guiyang In Transit,26.647,108.3038
Changsha-Guiyang In Transit,26.647,108.2588
Changsha-Guiyang In Transit,26.647,108.2138
Changsha-Guiyang In Transit,26.647,108.1688
Changsha-Guiyang In Transit,26.647,108.1238
Changsha-Guiyang In Transit,26.647,108.0788
Changsha-Guiyang In Transit,26.647,108.0338
Changsha-Guiyang In Transit,26.647,107.9888
Changsha-Guiyang In Transit,26.647,107.9438
Changsha-Guiyang In Transit,26.647,107.8988
Changsha-Guiyang In Transit,26.647,107.8538
Changsha-Guiyang In Transit,26.647,107.8088
Changsha-Guiyang In Transit,26.647,107.7638
Changsha-Guiyang In Transit,26.647,107.7188
Changsha-Guiyang In Transit,26.647,107.6738
Changsha-Guiyang In Transit,26.647,107.6288
Changsha-Guiyang In Transit,26.647,107.5838
Changsha-Guiyang In Transit,26.647,107.5388
Changsha-Guiyang In Transit,26.647,107.4938
Changsha-Guiyang In Transit,26.647,107.4488
Changsha-Guiyang In Transit,26.647,107.4038
Changsha-Guiyang In Transit,26.647,107.3588
Changsha-Guiyang In Transit,26.647,107.3138
Changsha-Guiyang In Transit,26.647,107.2688
Changsha-Guiyang In Transit,26.647,107.2238
Changsha-Guiyang In Transit,26.647,107.1788
Changsha-Guiyang In Transit,26.647,107.1338
Changsha-Guiyang In Transit,26.647,107.0888
Changsha-Guiyang In Transit,26.647,107.0438
Changsha-Guiyang In Transit,26.647,106.9988
Changsha-Guiyang In Transit,26.647,106.9538
Changsha-Guiyang In Transit,26.647,106.9088
Changsha-Guiyang In Transit,26.647,106.8638
Changsha-Guiyang In Transit,26.647,106.8188
Changsha-Guiyang In Transit,26.647,106.7738
Changsha-Guiyang In Transit,26.647,106.7288
Changsha-Guiyang In Transit,26.647,106.6838
Changsha-Guiyang In Transit,26.647,106.6388
Guiyang,26.647,106.6302
Guiyang-Kunming In Transit,26.602,106.5852
Guiyang-Kunming In Transit,26.557,106.5402
Guiyang-Kunming In Transit,26.512,106.4952
Guiyang-Kunming In Transit,26.467,106.4502
Guiyang-Kunming In Transit,26.422,106.4052
Guiyang-Kunming In Transit,26.377,106.3602
Guiyang-Kunming In Transit,26.332,106.3152
Guiyang-Kunming In Transit,26.287,106.2702
Guiyang-Kunming In Transit,26.242,106.2252
Guiyang-Kunming In Transit,26.197,106.1802
Guiyang-Kunming In Transit,26.152,106.1352
Guiyang-Kunming In Transit,26.107,106.0902
Guiyang-Kunming In Transit,26.062,106.0452
Guiyang-Kunming In Transit,26.017,106.0002
Guiyang-Kunming In Transit,25.972,105.9552
Guiyang-Kunming In Transit,25.927,105.9102
Guiyang-Kunming In Transit,25.882,105.8652
Guiyang-Kunming In Transit,25.837,105.8202
Guiyang-Kunming In Transit,25.792,105.7752
Guiyang-Kunming In Transit,25.747,105.7302
Guiyang-Kunming In Transit,25.702,105.6852
Guiyang-Kunming In Transit,25.657,105.6402
Guiyang-Kunming In Transit,25.612,105.5952
Guiyang-Kunming In Transit,25.567,105.5502
Guiyang-Kunming In Transit,25.522,105.5052
Guiyang-Kunming In Transit,25.477,105.4602
Guiyang-Kunming In Transit,25.432,105.4152
Guiyang-Kunming In Transit,25.387,105.3702
Guiyang-Kunming In Transit,25.342,105.3252
Guiyang-Kunming In Transit,25.297,105.2802
Guiyang-Kunming In Transit,25.252,105.2352
Guiyang-Kunming In Transit,25.207,105.1902
Guiyang-Kunming In Transit,25.162,105.1452
Guiyang-Kunming In Transit,25.117,105.1002
Guiyang-Kunming In Transit,25.072,105.0552
Guiyang-Kunming In Transit,25.0389,105.0102
Guiyang-Kunming In Transit,25.0389,104.9652
Guiyang-Kunming In Transit,25.0389,104.9202
Guiyang-Kunming In Transit,25.0389,104.8752
Guiyang-Kunming In Transit,25.0389,104.8302
Guiyang-Kunming In Transit,25.0389,104.7852
Guiyang-Kunming In Transit,25.0389,104.7402
Guiyang-Kunming In Transit,25.0389,104.6952
Guiyang-Kunming In Transit,25.0389,104.6502
Guiyang-Kunming In Transit,25.0389,104.6052
Guiyang-Kunming In Transit,25.0389,104.5602
Guiyang-Kunming In Transit,25.0389,104.5152
Guiyang-Kunming In Transit,25.0389,104.4702
Guiyang-Kunming In Transit,25.0389,104.4252
Guiyang-Kunming In Transit,25.0389,104.3802
Guiyang-Kunming In Transit,25.0389,104.3352
Guiyang-Kunming In Transit,25.0389,104.2902
Guiyang-Kunming In Transit,25.0389,104.2452
Guiyang-Kunming In Transit,25.0389,104.2002
Guiyang-Kunming In Transit,25.0389,104.1552
Guiyang-Kunming In Transit,25.0389,104.1102
Guiyang-Kunming In Transit,25.0389,104.0652
Guiyang-Kunming In Transit,25.0389,104.0202
Guiyang-Kunming In Transit,25.0389,103.9752
Guiyang-Kunming In Transit,25.0389,103.9302
Guiyang-Kunming In Transit,25.0389,103.8852
Guiyang-Kunming In Transit,25.0389,103.8402
Guiyang-Kunming In Transit,25.0389,103.7952
Guiyang-Kunming In Transit,25.0389,103.7502
Guiyang-Kunming In Transit,25.0389,103.7052
Guiyang-Kunming In Transit,25.0389,103.6602
Guiyang-Kunming In Transit,25.0389,103.6152
Guiyang-Kunming In Transit,25.0389,103.5702
Guiyang-Kunming In Transit,25.0389,103.5252
Guiyang-Kunming In Transit,25.0389,103.4802
Guiyang-Kunming In Transit,25.0389,103.4352
Guiyang-Kunming In Transit,25.0389,103.3902
Guiyang-Kunming In Transit,25.0389,103.3452
Guiyang-Kunming In Transit,25.0389,103.3002
Guiyang-Kunming In Transit,25.0389,103.2552
Guiyang-Kunming In Transit,25.0389,103.2102
Guiyang-Kunming In Transit,25.0389,103.1652
Guiyang-Kunming In Transit,25.0389,103.1202
Guiyang-Kunming In Transit,25.0389,103.0752
Guiyang-Kunming In Transit,25.0389,103.0302
Guiyang-Kunming In Transit,25.0389,102.9852
Guiyang-Kunming In Transit,25.0389,102.9402
Guiyang-Kunming In Transit,25.0389,102.8952
Guiyang-Kunming In Transit,25.0389,102.8502
Guiyang-Kunming In Transit,25.0389,102.8052
Guiyang-Kunming In Transit,25.0389,102.7602
Kunming,25.0389,102.7183
