Station,Lat,Lon
Weifang-Yantai In Transit,37.46,120.29
Weifang-Yantai In Transit,37.46,120.33
Weifang-Yantai In Transit,37.46,120.38
Weifang-Yantai In Transit,37.46,120.42
Weifang-Yantai In Transit,37.46,120.47
Weifang-Yantai In Transit,37.46,120.51
Weifang-Yantai In Transit,37.46,120.56
Weifang-Yantai In Transit,37.46,120.6
Weifang-Yantai In Transit,37.46,120.65
Weifang-Yantai In Transit,37.46,120.69
Weifang-Yantai In Transit,37.46,120.74
Weifang-Yantai In Transit,37.46,120.78
Weifang-Yantai In Transit,37.46,120.83
Weifang-Yantai In Transit,37.46,120.87
Weifang-Yantai In Transit,37.46,120.92
Weifang-Yantai In Transit,37.46,120.96
Weifang-Yantai In Transit,37.46,121.01
Weifang-Yantai In Transit,37.46,121.05
Weifang-Yantai In Transit,37.46,121.1
Weifang-Yantai In Transit,37.46,121.14
Weifang-Yantai In Transit,37.46,121.19
Weifang-Yantai In Transit,37.46,121.23
Weifang-Yantai In Transit,37.46,121.28
Weifang-Yantai In Transit,37.46,121.32
Weifang-Yantai In Transit,37.46,121.37
Weifang-Yantai In Transit,37.46,121.41
Yantai,37.46,121.45
Yantai-Qingdao In Transit,37.41,121.41
Yantai-Qingdao In Transit,37.37,121.36
Yantai-Qingdao In Transit,37.32,121.31
Yantai-Qingdao In Transit,37.28,121.27
Yantai-Qingdao In Transit,37.23,121.22
Yantai-Qingdao In Transit,37.19,121.18
Yantai-Qingdao In Transit,37.14,121.13
Yantai-Qingdao In Transit,37.1,121.09
Yantai-Qingdao In Transit,37.05,121.04
Yantai-Qingdao In Transit,37.01,121
Yantai-Qingdao In Transit,36.96,120.95
Yantai-Qingdao In Transit,36.92,120.91
Yantai-Qingdao In Transit,36.87,120.86
Yantai-Qingdao In Transit,36.83,120.82
Yantai-Qingdao In Transit,36.78,120.77
Yantai-Qingdao In Transit,36.74,120.73
Yantai-Qingdao In Transit,36.69,120.68
Yantai-Qingdao In Transit,36.65,120.64
Yantai-Qingdao In Transit,36.6,120.59
Yantai-Qingdao In Transit,36.56,120.55
Yantai-Qingdao In Transit,36.51,120.5
Yantai-Qingdao In Transit,36.47,120.46
Yantai-Qingdao In Transit,36.42,120.41
Yantai-Qingdao In Transit,36.38,120.38
Yantai-Qingdao In Transit,36.33,120.38
Yantai-Qingdao In Transit,36.29,120.38
Yantai-Qingdao In Transit,36.24,120.38
Yantai-Qingdao In Transit,36.2,120.38
Yantai-Qingdao In Transit,36.15,120.38
Yantai-Qingdao In Transit,36.11,120.38
Qingdao,36.07,120.38
Qingdao-Lianyungang In Transit,36.02,120.33
Qingdao-Lianyungang In Transit,35.98,120.29
Qingdao-Lianyungang In Transit,35.93,120.24
Qingdao-Lianyungang In Transit,35.89,120.2
Qingdao-Lianyungang In Transit,35.84,120.15
Qingdao-Lianyungang In Transit,35.8,120.11
Qingdao-Lianyungang In Transit,35.75,120.06
Qingdao-Lianyungang In Transit,35.71,120.02
Qingdao-Lianyungang In Transit,35.66,119.97
Qingdao-Lianyungang In Transit,35.62,119.93
Qingdao-Lianyungang In Transit,35.57,119.88
Qingdao-Lianyungang In Transit,35.53,119.84
Qingdao-Lianyungang In Transit,35.48,119.79
Qingdao-Lianyungang In Transit,35.44,119.75
Qingdao-Lianyungang In Transit,35.39,119.7
Qingdao-Lianyungang In Transit,35.35,119.66
Qingdao-Lianyungang In Transit,35.3,119.61
Qingdao-Lianyungang In Transit,35.26,119.57
Qingdao-Lianyungang In Transit,35.21,119.52
Qingdao-Lianyungang In Transit,35.17,119.48
Qingdao-Lianyungang In Transit,35.12,119.43
Qingdao-Lianyungang In Transit,35.08,119.39
Qingdao-Lianyungang In Transit,35.03,119.34
Qingdao-Lianyungang In Transit,34.99,119.3
Qingdao-Lianyungang In Transit,34.94,119.25
Qingdao-Lianyungang In Transit,34.9,119.21
Qingdao-Lianyungang In Transit,34.85,119.18
Qingdao-Lianyungang In Transit,34.81,119.18
Qingdao-Lianyungang In Transit,34.76,119.18
Qingdao-Lianyungang In Transit,34.72,119.18
Qingdao-Lianyungang In Transit,34.67,119.18
Qingdao-Lianyungang In Transit,34.63,119.18
Lianyungang,34.6,119.18
Lianyungang-Yancheng In Transit,34.55,119.23
Lianyungang-Yancheng In Transit,34.51,119.27
Lianyungang-Yancheng In Transit,34.46,119.32
Lianyungang-Yancheng In Transit,34.42,119.36
Lianyungang-Yancheng In Transit,34.37,119.41
Lianyungang-Yancheng In Transit,34.33,119.45
Lianyungang-Yancheng In Transit,34.28,119.5
Lianyungang-Yancheng In Transit,34.24,119.54
Lianyungang-Yancheng In Transit,34.19,119.59
Lianyungang-Yancheng In Transit,34.15,119.63
Lianyungang-Yancheng In Transit,34.1,119.68
Lianyungang-Yancheng In Transit,34.06,119.72
Lianyungang-Yancheng In Transit,34.01,119.77
Lianyungang-Yancheng In Transit,33.97,119.81
Lianyungang-Yancheng In Transit,33.92,119.86
Lianyungang-Yancheng In Transit,33.88,119.9
Lianyungang-Yancheng In Transit,33.83,119.95
Lianyungang-Yancheng In Transit,33.79,119.99
Lianyungang-Yancheng In Transit,33.74,120.04
Lianyungang-Yancheng In Transit,33.7,120.08
Lianyungang-Yancheng In Transit,33.65,120.13
Lianyungang-Yancheng In Transit,33.61,120.14
Lianyungang-Yancheng In Transit,33.56,120.14
Lianyungang-Yancheng In Transit,33.52,120.14
Lianyungang-Yancheng In Transit,33.47,120.14
Lianyungang-Yancheng In Transit,33.43,120.14
Lianyungang-Yancheng In Transit,33.38,120.14
Yancheng,33.35,120.14
Yancheng-Nantong In Transit,33.3,120.19
Yancheng-Nantong In Transit,33.26,120.23
Yancheng-Nantong In Transit,33.21,120.28
Yancheng-Nantong In Transit,33.17,120.32
Yancheng-Nantong In Transit,33.12,120.37
Yancheng-Nantong In Transit,33.08,120.41
Yancheng-Nantong In Transit,33.03,120.46
Yancheng-Nantong In Transit,32.99,120.5
Yancheng-Nantong In Transit,32.94,120.55
Yancheng-Nantong In Transit,32.9,120.59
Yancheng-Nantong In Transit,32.85,120.64
Yancheng-Nantong In Transit,32.81,120.68
Yancheng-Nantong In Transit,32.76,120.73
Yancheng-Nantong In Transit,32.72,120.77
Yancheng-Nantong In Transit,32.67,120.82
Yancheng-Nantong In Transit,32.63,120.86
Yancheng-Nantong In Transit,32.58,120.87
Yancheng-Nantong In Transit,32.54,120.87
Yancheng-Nantong In Transit,32.49,120.87
Yancheng-Nantong In Transit,32.45,120.87
Yancheng-Nantong In Transit,32.4,120.87
Yancheng-Nantong In Transit,32.36,120.87
Yancheng-Nantong In Transit,32.31,120.87
Yancheng-Nantong In Transit,32.27,120.87
Yancheng-Nantong In Transit,32.22,120.87
Yancheng-Nantong In Transit,32.18,120.87
Yancheng-Nantong In Transit,32.13,120.87
Yancheng-Nantong In Transit,32.09,120.87
Yancheng-Nantong In Transit,32.04,120.87
Nantong,32.03,120.87
Nantong-Shanghai In Transit,31.98,120.92
Nantong-Shanghai In Transit,31.94,120.96
Nantong-Shanghai In Transit,31.89,121.01
Nantong-Shanghai In Transit,31.85,121.05
Nantong-Shanghai In Transit,31.8,121.1
Nantong-Shanghai In Transit,31.76,121.14
Nantong-Shanghai In Transit,31.71,121.19
Nantong-Shanghai In Transit,31.67,121.23
Nantong-Shanghai In Transit,31.62,121.28
Nantong-Shanghai In Transit,31.58,121.32
Nantong-Shanghai In Transit,31.53,121.37
Nantong-Shanghai In Transit,31.49,121.41
Nantong-Shanghai In Transit,31.44,121.46
Nantong-Shanghai In Transit,31.4,121.47
Nantong-Shanghai In Transit,31.35,121.47
Nantong-Shanghai In Transit,31.31,121.47
Nantong-Shanghai In Transit,31.26,121.47
Shanghai,31.23,121.47
Shanghai-Ningbo In Transit,31.18,121.52
Shanghai-Ningbo In Transit,31.14,121.55
Shanghai-Ningbo In Transit,31.09,121.55
Shanghai-Ningbo In Transit,31.05,121.55
Shanghai-Ningbo In Transit,31,121.55
Shanghai-Ningbo In Transit,30.96,121.55
Shanghai-Ningbo In Transit,30.91,121.55
Shanghai-Ningbo In Transit,30.87,121.55
Shanghai-Ningbo In Transit,30.82,121.55
Shanghai-Ningbo In Transit,30.78,121.55
Shanghai-Ningbo In Transit,30.73,121.55
Shanghai-Ningbo In Transit,30.69,121.55
Shanghai-Ningbo In Transit,30.64,121.55
Shanghai-Ningbo In Transit,30.6,121.55
Shanghai-Ningbo In Transit,30.55,121.55
Shanghai-Ningbo In Transit,30.51,121.55
Shanghai-Ningbo In Transit,30.46,121.55
Shanghai-Ningbo In Transit,30.42,121.55
Shanghai-Ningbo In Transit,30.37,121.55
Shanghai-Ningbo In Transit,30.33,121.55
Shanghai-Ningbo In Transit,30.28,121.55
Shanghai-Ningbo In Transit,30.24,121.55
Shanghai-Ningbo In Transit,30.19,121.55
Shanghai-Ningbo In Transit,30.15,121.55
Shanghai-Ningbo In Transit,30.1,121.55
Shanghai-Ningbo In Transit,30.06,121.55
Shanghai-Ningbo In Transit,30.01,121.55
Shanghai-Ningbo In Transit,29.97,121.55
Shanghai-Ningbo In Transit,29.92,121.55
Shanghai-Ningbo In Transit,29.88,121.55
Ningbo,29.86,121.55
Ningbo-Fuzhou In Transit,29.81,121.5
Ningbo-Fuzhou In Transit,29.77,121.46
Ningbo-Fuzhou In Transit,29.72,121.41
Ningbo-Fuzhou In Transit,29.68,121.37
Ningbo-Fuzhou In Transit,29.63,121.32
Ningbo-Fuzhou In Transit,29.59,121.28
Ningbo-Fuzhou In Transit,29.54,121.23
Ningbo-Fuzhou In Transit,29.5,121.19
Ningbo-Fuzhou In Transit,29.45,121.14
Ningbo-Fuzhou In Transit,29.41,121.1
Ningbo-Fuzhou In Transit,29.36,121.05
Ningbo-Fuzhou In Transit,29.32,121.01
Ningbo-Fuzhou In Transit,29.27,120.96
Ningbo-Fuzhou In Transit,29.23,120.92
Ningbo-Fuzhou In Transit,29.18,120.87
Ningbo-Fuzhou In Transit,29.14,120.83
Ningbo-Fuzhou In Transit,29.09,120.78
Ningbo-Fuzhou In Transit,29.05,120.74
Ningbo-Fuzhou In Transit,29,120.69
Ningbo-Fuzhou In Transit,28.96,120.65
Ningbo-Fuzhou In Transit,28.91,120.6
Ningbo-Fuzhou In Transit,28.87,120.56
Ningbo-Fuzhou In Transit,28.82,120.51
Ningbo-Fuzhou In Transit,28.78,120.47
Ningbo-Fuzhou In Transit,28.73,120.42
Ningbo-Fuzhou In Transit,28.69,120.38
Ningbo-Fuzhou In Transit,28.64,120.33
Ningbo-Fuzhou In Transit,28.6,120.29
Ningbo-Fuzhou In Transit,28.55,120.24
Ningbo-Fuzhou In Transit,28.51,120.2
Ningbo-Fuzhou In Transit,28.46,120.15
Ningbo-Fuzhou In Transit,28.42,120.11
Ningbo-Fuzhou In Transit,28.37,120.06
Ningbo-Fuzhou In Transit,28.33,120.02
Ningbo-Fuzhou In Transit,28.28,119.97
Ningbo-Fuzhou In Transit,28.24,119.93
Ningbo-Fuzhou In Transit,28.19,119.88
Ningbo-Fuzhou In Transit,28.15,119.84
Ningbo-Fuzhou In Transit,28.1,119.79
Ningbo-Fuzhou In Transit,28.06,119.75
Ningbo-Fuzhou In Transit,28.01,119.7
Ningbo-Fuzhou In Transit,27.97,119.66
Ningbo-Fuzhou In Transit,27.92,119.61
Ningbo-Fuzhou In Transit,27.88,119.57
Ningbo-Fuzhou In Transit,27.83,119.52
Ningbo-Fuzhou In Transit,27.79,119.48
Ningbo-Fuzhou In Transit,27.74,119.43
Ningbo-Fuzhou In Transit,27.7,119.39
Ningbo-Fuzhou In Transit,27.65,119.34
Ningbo-Fuzhou In Transit,27.61,119.3
Ningbo-Fuzhou In Transit,27.56,119.3
Ningbo-Fuzhou In Transit,27.52,119.3
Ningbo-Fuzhou In Transit,27.47,119.3
Ningbo-Fuzhou In Transit,27.43,119.3
Ningbo-Fuzhou In Transit,27.38,119.3
Ningbo-Fuzhou In Transit,27.34,119.3
Ningbo-Fuzhou In Transit,27.29,119.3
Ningbo-Fuzhou In Transit,27.25,119.3
Ningbo-Fuzhou In Transit,27.2,119.3
Ningbo-Fuzhou In Transit,27.16,119.3
Ningbo-Fuzhou In Transit,27.11,119.3
Ningbo-Fuzhou In Transit,27.07,119.3
Ningbo-Fuzhou In Transit,27.02,119.3
Ningbo-Fuzhou In Transit,26.98,119.3
Ningbo-Fuzhou In Transit,26.93,119.3
Ningbo-Fuzhou In Transit,26.89,119.3
Ningbo-Fuzhou In Transit,26.84,119.3
Ningbo-Fuzhou In Transit,26.8,119.3
Ningbo-Fuzhou In Transit,26.75,119.3
Ningbo-Fuzhou In Transit,26.71,119.3
Ningbo-Fuzhou In Transit,26.66,119.3
Ningbo-Fuzhou In Transit,26.62,119.3
Ningbo-Fuzhou In Transit,26.57,119.3
Ningbo-Fuzhou In Transit,26.53,119.3
Ningbo-Fuzhou In Transit,26.48,119.3
Ningbo-Fuzhou In Transit,26.44,119.3
Ningbo-Fuzhou In Transit,26.39,119.3
Ningbo-Fuzhou In Transit,26.35,119.3
Ningbo-Fuzhou In Transit,26.3,119.3
Ningbo-Fuzhou In Transit,26.26,119.3
Ningbo-Fuzhou In Transit,26.21,119.3
Ningbo-Fuzhou In Transit,26.17,119.3
Ningbo-Fuzhou In Transit,26.12,119.3
Ningbo-Fuzhou In Transit,26.08,119.3
Fuzhou,26.07,119.3
Fuzhou-Xiamen In Transit,26.02,119.25
Fuzhou-Xiamen In Transit,25.98,119.21
Fuzhou-Xiamen In Transit,25.93,119.16
Fuzhou-Xiamen In Transit,25.89,119.12
Fuzhou-Xiamen In Transit,25.84,119.07
Fuzhou-Xiamen In Transit,25.8,119.03
Fuzhou-Xiamen In Transit,25.75,118.98
Fuzhou-Xiamen In Transit,25.71,118.94
Fuzhou-Xiamen In Transit,25.66,118.89
Fuzhou-Xiamen In Transit,25.62,118.85
Fuzhou-Xiamen In Transit,25.57,118.8
Fuzhou-Xiamen In Transit,25.53,118.76
Fuzhou-Xiamen In Transit,25.48,118.71
Fuzhou-Xiamen In Transit,25.44,118.67
Fuzhou-Xiamen In Transit,25.39,118.62
Fuzhou-Xiamen In Transit,25.35,118.58
Fuzhou-Xiamen In Transit,25.3,118.53
Fuzhou-Xiamen In Transit,25.26,118.49
Fuzhou-Xiamen In Transit,25.21,118.44
Fuzhou-Xiamen In Transit,25.17,118.4
Fuzhou-Xiamen In Transit,25.12,118.35
Fuzhou-Xiamen In Transit,25.08,118.31
Fuzhou-Xiamen In Transit,25.03,118.26
Fuzhou-Xiamen In Transit,24.99,118.22
Fuzhou-Xiamen In Transit,24.94,118.17
Fuzhou-Xiamen In Transit,24.9,118.13
Fuzhou-Xiamen In Transit,24.85,118.08
Fuzhou-Xiamen In Transit,24.81,118.08
Fuzhou-Xiamen In Transit,24.76,118.08
Fuzhou-Xiamen In Transit,24.72,118.08
Fuzhou-Xiamen In Transit,24.67,118.08
Fuzhou-Xiamen In Transit,24.63,118.08
Fuzhou-Xiamen In Transit,24.58,118.08
Fuzhou-Xiamen In Transit,24.54,118.08
Fuzhou-Xiamen In Transit,24.49,118.08
Xiamen,24.48,118.08
Xiamen-Shenzhen In Transit,24.43,118.03
Xiamen-Shenzhen In Transit,24.39,117.99
Xiamen-Shenzhen In Transit,24.34,117.94
Xiamen-Shenzhen In Transit,24.3,117.9
Xiamen-Shenzhen In Transit,24.25,117.85
Xiamen-Shenzhen In Transit,24.21,117.81
Xiamen-Shenzhen In Transit,24.16,117.76
Xiamen-Shenzhen In Transit,24.12,117.72
Xiamen-Shenzhen In Transit,24.07,117.67
Xiamen-Shenzhen In Transit,24.03,117.63
Xiamen-Shenzhen In Transit,23.98,117.58
Xiamen-Shenzhen In Transit,23.94,117.54
Xiamen-Shenzhen In Transit,23.89,117.49
Xiamen-Shenzhen In Transit,23.85,117.45
Xiamen-Shenzhen In Transit,23.8,117.4
Xiamen-Shenzhen In Transit,23.76,117.36
Xiamen-Shenzhen In Transit,23.71,117.31
Xiamen-Shenzhen In Transit,23.67,117.27
Xiamen-Shenzhen In Transit,23.62,117.22
Xiamen-Shenzhen In Transit,23.58,117.18
Xiamen-Shenzhen In Transit,23.53,117.13
Xiamen-Shenzhen In Transit,23.49,117.09
Xiamen-Shenzhen In Transit,23.44,117.04
Xiamen-Shenzhen In Transit,23.4,117
Xiamen-Shenzhen In Transit,23.35,116.95
Xiamen-Shenzhen In Transit,23.31,116.91
Xiamen-Shenzhen In Transit,23.26,116.86
